sample_id,current_emotion,proposed_emotion,transition,current_valence,current_arousal,proposed_valence,proposed_arousal,same_valence,same_arousal,model_vote_count,model_sources,all_sources,support_score,model_support_score,public_style_support_score,public_duplicate_support_score,max_confidence,exact_duplicate,near_duplicate,failed_transition_count,current_label_issue_count,rationale
track2_0556,calm,aroused,calm->aroused,Positive,Low,Positive,High,True,False,2,"dinov2,siglip2","dinov2,siglip2",0.690403,0.690403,0.0,0.0,0.373294,False,False,0,0,
track2_0729,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,1,dinov2,"dinov2,public_clean,public_inclusive",0.689746,0.472191,0.217555,0.0,0.42539,False,False,0,0,
track2_0486,frustrated,excited,frustrated->excited,Negative,High,Positive,High,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.689442,0.372253,0.317189,0.0,0.33735,False,False,0,0,
track2_0556,calm,frustrated,calm->frustrated,Positive,Low,Negative,High,False,False,1,clip,"clip,public_clean,public_inclusive",0.689349,0.473641,0.215708,0.0,0.412706,False,False,0,0,
track2_0989,alarmed,sad,alarmed->sad,Negative,High,Negative,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.689237,0.42784,0.261397,0.0,0.375455,False,False,0,0,
track2_0542,aroused,excited,aroused->excited,Positive,High,Positive,High,True,True,1,dinov2,dinov2,0.689145,0.689145,0.0,0.0,0.572724,False,False,1,0,
track2_0629,tired,content,tired->content,Negative,Low,Positive,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.685909,0.328343,0.357566,0.0,0.357566,False,False,0,0,
track2_0855,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,dinov2","clip,dinov2",0.681989,0.681989,0.0,0.0,0.362701,False,False,20,0,
track2_0934,bored,calm,bored->calm,Negative,Low,Positive,Low,False,True,2,"clip,siglip2","clip,siglip2",0.681851,0.681851,0.0,0.0,0.328419,False,False,0,0,
track2_0206,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,2,"clip,dinov2","clip,dinov2",0.680362,0.680362,0.0,0.0,0.335357,False,False,0,0,
track2_0479,alarmed,annoyed,alarmed->annoyed,Negative,High,Negative,High,True,True,2,"clip,dinov2","clip,dinov2",0.679141,0.679141,0.0,0.0,0.375444,False,False,0,0,
track2_0235,sad,aroused,sad->aroused,Negative,Low,Positive,High,False,False,1,dinov2,"dinov2,public_clean,public_inclusive",0.676782,0.393762,0.28302,0.0,0.369912,False,False,0,0,
track2_0717,sad,happy,sad->happy,Negative,Low,Positive,High,False,False,1,dinov2,dinov2,0.672103,0.672103,0.0,0.0,0.55763,False,False,0,0,
track2_0465,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.67164,0.67164,0.0,0.0,0.589766,False,False,0,0,
track2_0628,content,excited,content->excited,Positive,Low,Positive,High,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.670077,0.354205,0.315872,0.0,0.315872,False,False,0,0,
track2_0582,alarmed,bored,alarmed->bored,Negative,High,Negative,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.668732,0.365385,0.303346,0.0,0.336294,False,False,0,0,
track2_0071,bored,aroused,bored->aroused,Negative,Low,Positive,High,False,False,1,dinov2,dinov2,0.662388,0.662388,0.0,0.0,0.555592,False,False,0,0,
track2_0108,calm,frustrated,calm->frustrated,Positive,Low,Negative,High,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.656494,0.365941,0.290553,0.0,0.318962,False,False,0,0,
track2_0171,calm,happy,calm->happy,Positive,Low,Positive,High,True,False,1,siglip2,"public_clean,siglip2",0.655139,0.354072,0.301067,0.0,0.347566,False,False,0,0,
track2_0439,content,happy,content->happy,Positive,Low,Positive,High,True,False,1,clip,"clip,public_clean",0.653817,0.391073,0.262744,0.0,0.363517,False,False,0,0,
track2_0983,aroused,frustrated,aroused->frustrated,Positive,High,Negative,High,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.653052,0.388911,0.264141,0.0,0.34849,False,False,0,0,
track2_0708,frustrated,tired,frustrated->tired,Negative,High,Negative,Low,True,False,2,"clip,dinov2","clip,dinov2",0.652455,0.652455,0.0,0.0,0.328966,False,False,0,0,
track2_0448,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,dinov2","clip,dinov2",0.651245,0.651245,0.0,0.0,0.353425,False,False,20,0,
track2_0488,excited,calm,excited->calm,Positive,High,Positive,Low,True,False,1,dinov2,dinov2,0.647596,0.647596,0.0,0.0,0.571104,False,False,0,0,
track2_0249,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,2,"clip,dinov2","clip,dinov2",0.64757,0.64757,0.0,0.0,0.337771,False,False,0,0,
track2_0425,alarmed,content,alarmed->content,Negative,High,Positive,Low,False,False,1,dinov2,"dinov2,public_clean",0.647329,0.271536,0.375793,0.0,0.375793,False,False,0,0,
track2_0739,content,happy,content->happy,Positive,Low,Positive,High,True,False,1,siglip2,"public_clean,siglip2",0.644681,0.326413,0.318268,0.0,0.325667,False,False,0,0,
track2_0159,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.643275,0.643275,0.0,0.0,0.54804,False,False,0,0,
track2_0486,frustrated,aroused,frustrated->aroused,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.642245,0.642245,0.0,0.0,0.543822,False,False,0,0,
track2_0132,alarmed,annoyed,alarmed->annoyed,Negative,High,Negative,High,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.641188,0.361027,0.280161,0.0,0.328778,False,False,0,0,
track2_0565,alarmed,sad,alarmed->sad,Negative,High,Negative,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.639444,0.363067,0.276377,0.0,0.321902,False,False,0,0,
track2_0219,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"dinov2,siglip2","dinov2,siglip2",0.636718,0.636718,0.0,0.0,0.333561,False,False,20,0,
track2_0237,glad,content,glad->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.636239,0.348547,0.287692,0.0,0.330368,False,False,4,0,
track2_0767,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,1,clip,clip,0.634168,0.634168,0.0,0.0,0.538276,False,False,0,0,
track2_0756,content,bored,content->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.631735,0.631735,0.0,0.0,0.548575,False,False,0,0,
track2_0508,sad,aroused,sad->aroused,Negative,Low,Positive,High,False,False,1,dinov2,dinov2,0.631574,0.631574,0.0,0.0,0.53423,False,False,0,0,
track2_0394,aroused,frustrated,aroused->frustrated,Positive,High,Negative,High,False,True,1,dinov2,dinov2,0.626312,0.626312,0.0,0.0,0.521992,False,False,0,0,
track2_0228,calm,aroused,calm->aroused,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.623094,0.623094,0.0,0.0,0.524842,False,False,0,0,
track2_0774,frustrated,bored,frustrated->bored,Negative,High,Negative,Low,True,False,1,dinov2,dinov2,0.619887,0.619887,0.0,0.0,0.525214,False,False,0,0,
track2_0048,tired,frustrated,tired->frustrated,Negative,Low,Negative,High,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.617657,0.350371,0.267286,0.0,0.329018,False,False,0,0,
track2_0813,content,happy,content->happy,Positive,Low,Positive,High,True,False,2,"dinov2,siglip2","dinov2,siglip2",0.615403,0.615403,0.0,0.0,0.3177,False,False,0,0,
track2_0227,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.615172,0.371697,0.243475,0.0,0.330462,False,False,43,0,
track2_0245,frustrated,sad,frustrated->sad,Negative,High,Negative,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.612062,0.324829,0.287233,0.0,0.302012,False,False,0,0,
track2_0755,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.610434,0.610434,0.0,0.0,0.560184,False,False,20,0,
track2_0114,frustrated,excited,frustrated->excited,Negative,High,Positive,High,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.60309,0.337526,0.265564,0.0,0.317455,False,False,0,0,
track2_0533,sad,alarmed,sad->alarmed,Negative,Low,Negative,High,True,False,1,dinov2,dinov2,0.602243,0.602243,0.0,0.0,0.524513,False,False,0,0,
track2_0095,aroused,excited,aroused->excited,Positive,High,Positive,High,True,True,1,clip,"clip,public_clean,public_inclusive",0.598379,0.350423,0.247956,0.0,0.314059,False,False,1,0,
track2_0462,calm,aroused,calm->aroused,Positive,Low,Positive,High,True,False,1,dinov2,"dinov2,public_clean",0.597993,0.415497,0.182496,0.0,0.364822,False,False,0,0,
track2_0170,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,1,dinov2,dinov2,0.596388,0.596388,0.0,0.0,0.535265,False,False,0,0,
track2_0375,calm,aroused,calm->aroused,Positive,Low,Positive,High,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.594599,0.379885,0.214714,0.0,0.329836,False,False,0,0,
track2_0693,sad,frustrated,sad->frustrated,Negative,Low,Negative,High,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.594337,0.324968,0.26937,0.0,0.306404,False,False,0,0,
track2_0574,frustrated,excited,frustrated->excited,Negative,High,Positive,High,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.593583,0.348985,0.244598,0.0,0.324003,False,False,0,0,
track2_0037,tired,sad,tired->sad,Negative,Low,Negative,Low,True,True,1,siglip2,"public_inclusive,siglip2",0.592257,0.31227,0.279987,0.0,0.306929,False,False,3,0,
track2_0435,sad,content,sad->content,Negative,Low,Positive,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.592111,0.297068,0.295043,0.0,0.295043,False,False,0,0,
track2_0434,content,glad,content->glad,Positive,Low,Positive,Low,True,True,1,clip,clip,0.587136,0.587136,0.0,0.0,0.52652,False,False,5,0,
track2_0981,frustrated,aroused,frustrated->aroused,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.583147,0.583147,0.0,0.0,0.498968,False,False,0,0,
track2_0258,content,happy,content->happy,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.580196,0.580196,0.0,0.0,0.511534,False,False,0,0,
track2_0985,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,clip,clip,0.578857,0.578857,0.0,0.0,0.50638,False,False,43,0,
track2_0634,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.573878,0.573878,0.0,0.0,0.539795,False,False,20,0,
track2_0887,calm,alarmed,calm->alarmed,Positive,Low,Negative,High,False,False,1,dinov2,dinov2,0.570064,0.570064,0.0,0.0,0.50176,False,False,0,0,
track2_0625,calm,aroused,calm->aroused,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.569496,0.569496,0.0,0.0,0.482489,False,False,0,0,
track2_0886,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,clip,clip,0.569261,0.569261,0.0,0.0,0.541152,False,False,43,0,
track2_0383,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,2,"clip,siglip2","clip,siglip2",0.567614,0.567614,0.0,0.0,0.325571,False,False,0,0,
track2_0012,content,annoyed,content->annoyed,Positive,Low,Negative,High,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.567119,0.333306,0.233813,0.0,0.295894,False,False,0,0,
track2_0623,annoyed,happy,annoyed->happy,Negative,High,Positive,High,False,True,1,siglip2,"public_clean,siglip2",0.565185,0.376317,0.188868,0.0,0.338451,False,False,0,0,
track2_0160,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.56432,0.56432,0.0,0.0,0.505515,False,False,43,0,
track2_0192,frustrated,aroused,frustrated->aroused,Negative,High,Positive,High,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.564296,0.309195,0.255101,0.0,0.306393,False,False,0,0,
track2_0530,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.563256,0.563256,0.0,0.0,0.536171,False,False,43,0,
track2_0535,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.562914,0.289399,0.273515,0.0,0.273515,False,False,0,0,
track2_0004,content,annoyed,content->annoyed,Positive,Low,Negative,High,False,False,2,"clip,dinov2","clip,dinov2",0.562145,0.562145,0.0,0.0,0.295975,False,False,0,0,
track2_0499,frustrated,bored,frustrated->bored,Negative,High,Negative,Low,True,False,1,dinov2,"dinov2,public_clean,public_inclusive",0.561233,0.326882,0.234351,0.0,0.311528,False,False,0,0,
track2_0662,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.561153,0.561153,0.0,0.0,0.52843,False,False,20,0,
track2_0730,calm,annoyed,calm->annoyed,Positive,Low,Negative,High,False,False,2,"clip,dinov2","clip,dinov2",0.560458,0.560458,0.0,0.0,0.269611,False,False,0,0,
track2_0022,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.559914,0.559914,0.0,0.0,0.511389,False,False,20,0,
track2_0604,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.559774,0.559774,0.0,0.0,0.523021,False,False,20,0,
track2_0709,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.559496,0.559496,0.0,0.0,0.533583,False,False,43,0,
track2_0513,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.556237,0.556237,0.0,0.0,0.531234,False,False,20,0,
track2_0472,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.551416,0.551416,0.0,0.0,0.483584,False,False,0,0,
track2_0839,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,1,dinov2,dinov2,0.548397,0.548397,0.0,0.0,0.466538,False,False,0,0,
track2_0604,content,glad,content->glad,Positive,Low,Positive,Low,True,True,1,clip,clip,0.54797,0.54797,0.0,0.0,0.484595,False,False,5,0,
track2_0048,tired,sad,tired->sad,Negative,Low,Negative,Low,True,True,1,dinov2,dinov2,0.54509,0.54509,0.0,0.0,0.477076,False,False,3,0,
track2_0535,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,clip,clip,0.54363,0.54363,0.0,0.0,0.469607,False,False,0,0,
track2_0844,content,bored,content->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.543278,0.543278,0.0,0.0,0.480396,False,False,0,0,
track2_0612,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.543095,0.543095,0.0,0.0,0.488009,False,False,43,0,
track2_0531,annoyed,content,annoyed->content,Negative,High,Positive,Low,False,False,1,clip,"clip,public_clean",0.53947,0.195617,0.343853,0.0,0.343853,False,False,0,0,
track2_0582,alarmed,frustrated,alarmed->frustrated,Negative,High,Negative,High,True,True,2,"clip,dinov2","clip,dinov2",0.538451,0.538451,0.0,0.0,0.274532,False,False,0,0,
track2_0811,sad,bored,sad->bored,Negative,Low,Negative,Low,True,True,1,clip,clip,0.536064,0.536064,0.0,0.0,0.484885,False,False,0,0,
track2_0985,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.534815,0.290379,0.244436,0.0,0.286036,False,False,0,0,
track2_0661,alarmed,excited,alarmed->excited,Negative,High,Positive,High,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.534675,0.271994,0.262681,0.0,0.262681,False,False,0,0,
track2_0536,alarmed,calm,alarmed->calm,Negative,High,Positive,Low,False,False,1,dinov2,dinov2,0.534212,0.534212,0.0,0.0,0.450504,False,False,0,0,
track2_0260,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.533373,0.533373,0.0,0.0,0.517912,False,False,43,0,
track2_0733,aroused,bored,aroused->bored,Positive,High,Negative,Low,False,False,1,siglip2,"public_clean,siglip2",0.531254,0.329632,0.201622,0.0,0.302253,False,False,0,0,
track2_0801,annoyed,content,annoyed->content,Negative,High,Positive,Low,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.530379,0.266085,0.264294,0.0,0.264294,False,False,0,0,
track2_0480,alarmed,bored,alarmed->bored,Negative,High,Negative,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.529581,0.259205,0.270376,0.0,0.270376,False,False,0,0,
track2_0919,bored,tired,bored->tired,Negative,Low,Negative,Low,True,True,1,dinov2,dinov2,0.529408,0.529408,0.0,0.0,0.49761,False,False,0,0,
track2_0405,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,"public_clean,public_inclusive",0.52839,0.0,0.52839,0.0,0.52839,False,False,43,0,
track2_0920,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,siglip2,siglip2,0.526179,0.526179,0.0,0.0,0.51545,False,False,43,0,
track2_0039,frustrated,excited,frustrated->excited,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.523062,0.523062,0.0,0.0,0.447253,False,False,0,0,
track2_0485,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.522948,0.522948,0.0,0.0,0.488991,False,False,43,0,
track2_0047,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.522507,0.522507,0.0,0.0,0.508579,False,False,43,0,
track2_0843,content,bored,content->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.522309,0.522309,0.0,0.0,0.454675,False,False,0,0,
track2_0828,frustrated,excited,frustrated->excited,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.522253,0.522253,0.0,0.0,0.468957,False,False,0,0,
track2_0049,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.521573,0.521573,0.0,0.0,0.495091,False,False,20,0,
track2_0805,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.521315,0.521315,0.0,0.0,0.458991,False,False,0,0,
track2_0067,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.520244,0.520244,0.0,0.0,0.506516,False,False,20,0,
track2_0581,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.518629,0.518629,0.0,0.0,0.469731,False,False,20,0,
track2_0317,content,tired,content->tired,Positive,Low,Negative,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.514026,0.228274,0.285752,0.0,0.285752,False,False,0,0,
track2_0181,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.511817,0.511817,0.0,0.0,0.489219,False,False,20,0,
track2_0629,tired,sad,tired->sad,Negative,Low,Negative,Low,True,True,1,dinov2,dinov2,0.510382,0.510382,0.0,0.0,0.445266,False,False,3,0,
track2_0845,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.509419,0.509419,0.0,0.0,0.485001,False,False,43,0,
track2_0290,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.508919,0.508919,0.0,0.0,0.488774,False,False,20,0,
track2_0331,tired,bored,tired->bored,Negative,Low,Negative,Low,True,True,1,clip,clip,0.508538,0.508538,0.0,0.0,0.432374,False,False,0,0,
track2_0670,annoyed,excited,annoyed->excited,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.506279,0.506279,0.0,0.0,0.446155,False,False,0,0,
track2_0991,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,clip,"clip,public_clean,public_inclusive",0.504327,0.280183,0.224144,0.0,0.266216,False,False,43,0,
track2_0614,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.503267,0.503267,0.0,0.0,0.481551,False,False,20,0,
track2_0058,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.502958,0.502958,0.0,0.0,0.495364,False,False,20,0,
track2_0355,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.502729,0.502729,0.0,0.0,0.488643,False,False,20,0,
track2_0150,tired,content,tired->content,Negative,Low,Positive,Low,False,True,1,siglip2,siglip2,0.502153,0.502153,0.0,0.0,0.492131,False,False,0,0,
track2_0175,tired,calm,tired->calm,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.501243,0.501243,0.0,0.0,0.448293,False,False,0,0,
track2_0462,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,clip,clip,0.498161,0.498161,0.0,0.0,0.424573,False,False,0,0,
track2_0308,content,aroused,content->aroused,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.497348,0.497348,0.0,0.0,0.425538,False,False,0,0,
track2_0370,content,bored,content->bored,Positive,Low,Negative,Low,False,True,1,clip,clip,0.49476,0.49476,0.0,0.0,0.445602,False,False,0,0,
track2_0014,sad,calm,sad->calm,Negative,Low,Positive,Low,False,True,1,clip,clip,0.494461,0.494461,0.0,0.0,0.477998,False,False,0,0,
track2_0014,sad,content,sad->content,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.493597,0.493597,0.0,0.0,0.446962,False,False,0,0,
track2_0824,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.492847,0.492847,0.0,0.0,0.438318,False,False,0,0,
track2_0579,frustrated,tired,frustrated->tired,Negative,High,Negative,Low,True,False,1,dinov2,dinov2,0.491325,0.491325,0.0,0.0,0.438185,False,False,0,0,
track2_0799,alarmed,frustrated,alarmed->frustrated,Negative,High,Negative,High,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.489389,0.275857,0.213532,0.0,0.253256,False,False,0,0,
track2_0282,content,aroused,content->aroused,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.488832,0.488832,0.0,0.0,0.414777,False,False,0,0,
track2_0694,tired,aroused,tired->aroused,Negative,Low,Positive,High,False,False,1,dinov2,dinov2,0.488457,0.488457,0.0,0.0,0.438406,False,False,0,0,
track2_0257,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,clip,clip,0.487876,0.487876,0.0,0.0,0.46775,False,False,43,0,
track2_0263,excited,glad,excited->glad,Positive,High,Positive,Low,True,False,1,clip,clip,0.485381,0.485381,0.0,0.0,0.457198,False,False,0,0,
track2_0630,content,tired,content->tired,Positive,Low,Negative,Low,False,True,1,siglip2,siglip2,0.484897,0.484897,0.0,0.0,0.442883,False,False,0,0,
track2_0894,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.483864,0.483864,0.0,0.0,0.43657,False,False,0,0,
track2_0106,alarmed,bored,alarmed->bored,Negative,High,Negative,Low,True,False,1,dinov2,dinov2,0.479964,0.479964,0.0,0.0,0.435049,False,False,0,0,
track2_0041,frustrated,bored,frustrated->bored,Negative,High,Negative,Low,True,False,1,clip,"clip,public_clean,public_inclusive",0.476142,0.288821,0.187321,0.0,0.265176,False,False,0,0,
track2_0372,aroused,content,aroused->content,Positive,High,Positive,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.475527,0.244367,0.23116,0.0,0.236635,False,False,0,0,
track2_0462,calm,excited,calm->excited,Positive,Low,Positive,High,True,False,1,siglip2,"public_inclusive,siglip2",0.475164,0.277979,0.197185,0.0,0.251774,False,False,0,0,
track2_0423,alarmed,annoyed,alarmed->annoyed,Negative,High,Negative,High,True,True,1,siglip2,"public_inclusive,siglip2",0.474893,0.283174,0.191719,0.0,0.25624,False,False,0,0,
track2_0428,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.473942,0.473942,0.0,0.0,0.462507,False,False,20,0,
track2_0804,sad,alarmed,sad->alarmed,Negative,Low,Negative,High,True,False,1,clip,clip,0.473898,0.473898,0.0,0.0,0.43758,False,False,0,0,
track2_0187,annoyed,calm,annoyed->calm,Negative,High,Positive,Low,False,False,1,dinov2,dinov2,0.473126,0.473126,0.0,0.0,0.436251,False,False,0,0,
track2_0786,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,"public_clean,public_inclusive",0.471134,0.0,0.471134,0.0,0.471134,False,False,43,0,
track2_0057,content,glad,content->glad,Positive,Low,Positive,Low,True,True,1,clip,clip,0.469503,0.469503,0.0,0.0,0.428052,False,False,5,0,
track2_0745,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,public_clean,0.468915,0.0,0.468915,0.0,0.468915,False,False,43,0,
track2_0386,calm,aroused,calm->aroused,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.467655,0.467655,0.0,0.0,0.416779,False,False,0,0,
track2_0520,frustrated,aroused,frustrated->aroused,Negative,High,Positive,High,False,True,1,clip,clip,0.46236,0.46236,0.0,0.0,0.3969,False,False,0,0,
track2_0273,bored,tired,bored->tired,Negative,Low,Negative,Low,True,True,1,siglip2,siglip2,0.462215,0.462215,0.0,0.0,0.404712,False,False,0,0,
track2_0366,excited,happy,excited->happy,Positive,High,Positive,High,True,True,1,clip,clip,0.462192,0.462192,0.0,0.0,0.419733,False,False,1,0,
track2_0776,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.461449,0.461449,0.0,0.0,0.460274,False,False,43,0,
track2_0226,sad,aroused,sad->aroused,Negative,Low,Positive,High,False,False,1,dinov2,dinov2,0.460022,0.460022,0.0,0.0,0.412776,False,False,0,0,
track2_0954,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.459791,0.459791,0.0,0.0,0.402006,False,False,0,0,
track2_0440,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.4597,0.233062,0.226638,0.0,0.232466,False,False,0,0,
track2_0227,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.458086,0.458086,0.0,0.0,0.400341,False,False,0,0,
track2_0931,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.457762,0.457762,0.0,0.0,0.456804,False,False,20,0,
track2_0973,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.45368,0.45368,0.0,0.0,0.407741,False,False,20,0,
track2_0349,tired,happy,tired->happy,Negative,Low,Positive,High,False,False,1,dinov2,dinov2,0.451833,0.451833,0.0,0.0,0.42407,False,False,0,0,
track2_0223,frustrated,alarmed,frustrated->alarmed,Negative,High,Negative,High,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.45159,0.236404,0.215186,0.0,0.232281,False,False,0,0,
track2_0224,aroused,bored,aroused->bored,Positive,High,Negative,Low,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.451033,0.240041,0.210992,0.0,0.231954,False,False,0,0,
track2_0289,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,clip,clip,0.446295,0.446295,0.0,0.0,0.440539,False,False,43,0,
track2_0769,alarmed,annoyed,alarmed->annoyed,Negative,High,Negative,High,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.444728,0.28717,0.157558,0.0,0.251436,False,False,0,0,
track2_0469,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,public_clean,0.439573,0.0,0.439573,0.0,0.439573,False,False,43,0,
track2_0890,alarmed,excited,alarmed->excited,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.437813,0.437813,0.0,0.0,0.380761,False,False,0,0,
track2_0798,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,public_clean,0.437541,0.0,0.437541,0.0,0.437541,False,False,43,0,
track2_0561,content,tired,content->tired,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.436323,0.436323,0.0,0.0,0.402692,False,False,0,0,
