clip_cosine,current_arousal,current_emotion,current_valence,dhash_distance,duplicate_bucket,evidence_level,neighbor_count,public_description,public_member,public_request_id,salient_attributes,same_quadrant,sample_id,sources,target_arousal,target_emotion,target_valence,topk_majority_count,transition
0.976955,Low,calm,Positive,14,visual_duplicate_likely,exact_same_work,12,,China_images/GetImageGDBzolpkpcDkAfiIAktAXOkl.jpeg,China_images_request-2607,"composition,color",True,track2_0794,public_duplicate,Low,calm,Positive,11,calm->calm
0.890113,Low,content,Positive,99,,style_prior_only,10,,Realism/0163498_Carolus-Duran-MadameHenryFouquier.jpg,Realism_request-13901,"composition,color",True,track2_0795,public_duplicate,Low,calm,Positive,8,content->calm
0.964257,Low,calm,Positive,29,same_work_or_series_review,near_same_work,12,,Rococo/0045510_Charles-AndrevanLoo(CarlevanLoo)-SittingMan.jpg,Rococo_request-860,"composition,color",True,track2_0796,public_duplicate,Low,calm,Positive,11,calm->calm
0.922172,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7476_07.jpg,China_images_request-985,"composition,color",True,track2_0797,public_duplicate,Low,calm,Positive,10,calm->calm
0.921171,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-6054_08.jpg,China_images_request-984,"composition,color",True,track2_0798,public_duplicate,Low,calm,Positive,8,calm->calm
0.88055,High,alarmed,Negative,99,,style_prior_only,10,,Romanticism/0084483_Jean-BaptisteCarpeaux-BacchanalewithChildrenandDonkey.jpg,Romanticism_request-7204,"composition,color",False,track2_0799,public_duplicate,High,excited,Positive,2,alarmed->excited
0.936547,Low,content,Positive,99,,same_series_style,10,,China_images/GetImagepbZxWtDrqlUQMwAvgnoRoHsm.jpeg,China_images_request-3685,"composition,color",True,track2_0800,public_duplicate,Low,calm,Positive,9,content->calm
0.903944,High,annoyed,Negative,99,,style_prior_only,10,,Ukiyo-e/0047116_TōshūsaiSharaku-NakayamaTomisaburōIasaKamuroPerformingaLionDance.jpg,Ukiyo-e_request-202,"composition,color",False,track2_0801,public_duplicate,Low,calm,Positive,7,annoyed->calm
0.858705,Low,calm,Positive,99,,style_prior_only,10,,Rococo/0156297_Joseph-MarieVien-ArrivalattheWineVat.jpg,Rococo_request-3344,"composition,color",False,track2_0802,public_duplicate,High,excited,Positive,2,calm->excited
0.921191,Low,content,Positive,99,,style_prior_only,10,,Early Renaissance/0183413_PietroPerugino-Madonna Enthroned withSaints Catherine and Rose ofAlexandriaand twoangels.jpg,Early Renaissance_request-987,"composition,color",True,track2_0803,public_duplicate,Low,calm,Positive,8,content->calm
0.899697,Low,sad,Negative,99,,style_prior_only,10,,Symbolism/0108279_FelicienRops-KissesofDeath.jpg,Symbolism_request-1928,"composition,color",True,track2_0804,public_duplicate,Low,sad,Negative,1,sad->sad
0.885128,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImagecNlzGvkaBxNygtAkZQJjbAFw.jpeg,China_images_request-2239,"composition,color",True,track2_0805,public_duplicate,Low,calm,Positive,9,calm->calm
0.924893,High,annoyed,Negative,99,,style_prior_only,10,,Baroque/0009903_PeterPaulRubens-Psyche.jpg,Baroque_request-186,"composition,color",False,track2_0806,public_duplicate,Low,calm,Positive,8,annoyed->calm
0.944957,Low,calm,Positive,20,style_neighbor_review,same_series_style,11,,Gongbi/0121218_QiuYing-Untitled.jpg,Gongbi_request-19,"composition,color",True,track2_0807,public_duplicate,Low,content,Positive,2,calm->content
0.91954,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/91347_457932.jpg,Ukiyo-e_request-1548,"composition,color",True,track2_0808,public_duplicate,Low,calm,Positive,8,calm->calm
0.931223,Low,content,Positive,99,,same_series_style,10,,Ukiyo-e/0067505_Hiroshige-92.MokubojiTempleandVegetableFieldsonUchigawaInlet.jpg,Ukiyo-e_request-310,"composition,color",True,track2_0809,public_duplicate,Low,calm,Positive,10,content->calm
0.910111,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/88899_427305.jpg,Ukiyo-e_request-1460,"composition,color",True,track2_0810,public_duplicate,Low,content,Positive,2,content->content
0.889118,Low,sad,Negative,99,,style_prior_only,10,,Baroque/0119480_JanWeenix-DeadPartridgeHangingfromaNail.jpg,Baroque_request-5331,"composition,color",True,track2_0811,public_duplicate,Low,sad,Negative,8,sad->sad
0.88964,High,alarmed,Negative,99,,style_prior_only,10,,Rococo/0160320_Charles-AndrevanLoo(CarlevanLoo)-OneManLiftingtheLegsofAnotherMan.jpg,Rococo_request-3435,"composition,color",True,track2_0812,public_duplicate,High,alarmed,Negative,1,alarmed->alarmed
0.884016,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0109326_Hiroshige-106.TheFukagawaLumberyards.jpg,Ukiyo-e_request-524,"composition,color",True,track2_0813,public_duplicate,Low,calm,Positive,7,content->calm
0.856793,High,alarmed,Negative,99,,style_prior_only,10,,Realism/0152845_CharlesJacque-Lavue.jpg,Realism_request-12945,"composition,color",False,track2_0814,public_duplicate,Low,calm,Positive,4,alarmed->calm
0.954806,Low,content,Positive,9,visual_duplicate_likely,exact_same_work,12,,"Ukiyo-e/0123831_TōshūsaiSharaku-KabukiActorsMatsumotoKōshirōIVasNinokuchimuraMagoemon,andNakayamaTomisaburōasUmegawa.jpg",Ukiyo-e_request-593,"composition,color",True,track2_0815,public_duplicate,Low,content,Positive,5,content->content
0.871099,Low,content,Positive,99,,style_prior_only,10,,Early Renaissance/0032172_FrancescodelCossa-AllegoryofMay.jpg,Early Renaissance_request-135,"composition,color",False,track2_0816,public_duplicate,High,excited,Positive,2,content->excited
0.902313,Low,tired,Negative,99,,style_prior_only,10,,Rococo/0045510_Charles-AndrevanLoo(CarlevanLoo)-SittingMan.jpg,Rococo_request-860,"composition,color",False,track2_0817,public_duplicate,Low,calm,Positive,8,tired->calm
0.91661,Low,glad,Positive,99,,style_prior_only,10,,High Renaissance/0192481_PierodiCosimo-TheVirginandChildwithTwoAngels.jpg,High Renaissance_request-1639,"composition,color",True,track2_0818,public_duplicate,Low,content,Positive,4,glad->content
0.887771,Low,content,Positive,99,,style_prior_only,10,,"Ukiyo-e/0155078_TōshūsaiSharaku-MatsumotoKōshirōIVasthehickspendthriftfromYamato,actuallyNinokuchimuraMagoemon.jpg",Ukiyo-e_request-739,"composition,color",True,track2_0819,public_duplicate,Low,content,Positive,2,content->content
0.89494,Low,content,Positive,99,,style_prior_only,10,,Art Informel/0101019_BiceLazzari-Rhythm.jpg,Art Informel_request-852,"composition,color",True,track2_0820,public_duplicate,Low,calm,Positive,3,content->calm
0.921045,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImagepbZxWtDrqlUQMwAvgnoRoHsm.jpeg,China_images_request-3685,"composition,color",True,track2_0821,public_duplicate,Low,calm,Positive,8,calm->calm
0.894271,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-6544_10.jpg,China_images_request-1184,"composition,color",True,track2_0822,public_duplicate,Low,calm,Positive,7,calm->calm
0.945127,Low,calm,Positive,39,style_neighbor_review,same_series_style,11,,China_images/FS-8132_24.jpg,China_images_request-1296,"composition,color",True,track2_0823,public_duplicate,Low,calm,Positive,11,calm->calm
0.938432,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImagevdmGuMsfyXTyOwnVFBJEpYgI.jpeg,China_images_request-4421,"composition,color",True,track2_0824,public_duplicate,Low,calm,Positive,10,calm->calm
0.931567,High,annoyed,Negative,99,,same_series_style,10,,Ukiyo-e/0146985_TōshūsaiSharaku-SakataHangorōIIIasYahazunoYahatei.jpg,Ukiyo-e_request-703,"composition,color",False,track2_0825,public_duplicate,Low,calm,Positive,10,annoyed->calm
0.941124,Low,calm,Positive,23,style_neighbor_review,same_series_style,11,,China_images/GetImagexcaNUOZFvxvOCqSOMKDPrENT.jpeg,China_images_request-4644,"composition,color",True,track2_0826,public_duplicate,Low,calm,Positive,10,calm->calm
0.910262,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-5807_03.jpg,China_images_request-884,"composition,color",True,track2_0827,public_duplicate,Low,calm,Positive,10,calm->calm
0.900412,High,frustrated,Negative,99,,style_prior_only,10,,Expressionism/0116584_OttoMueller-ZweiMädchenImWald.jpg,Expressionism_request-6572,"composition,color",False,track2_0828,public_duplicate,Low,calm,Positive,5,frustrated->calm
0.858487,Low,calm,Positive,99,,style_prior_only,10,,Post-Impressionism/0083626_MoiseKisling-PortatSaint-Tropez.jpg,Post-Impressionism_request-2763,"composition,color",True,track2_0829,public_duplicate,Low,calm,Positive,8,calm->calm
0.905929,Low,content,Positive,99,,style_prior_only,10,,China_images/FS-6544_10.jpg,China_images_request-1184,"composition,color",True,track2_0830,public_duplicate,Low,calm,Positive,9,content->calm
0.83774,Low,sad,Negative,99,,style_prior_only,10,,Baroque/0019163_JanMienseMolenaer-Self-portrait.jpg,Baroque_request-625,"composition,color",True,track2_0831,public_duplicate,Low,sad,Negative,5,sad->sad
0.924427,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0065158_KitagawaUtamaro-Thefourvirtues.jpg,Ukiyo-e_request-300,"composition,color",True,track2_0832,public_duplicate,Low,calm,Positive,9,content->calm
0.905792,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/06260.jpg,Ukiyo-e_request-1101,"composition,color",True,track2_0833,public_duplicate,Low,calm,Positive,9,calm->calm
0.828137,Low,calm,Positive,99,,style_prior_only,10,,Realism/0108416_JohnSingerSargent-Mrs.HenryMarquand.jpg,Realism_request-9095,"composition,color",True,track2_0834,public_duplicate,Low,content,Positive,1,calm->content
0.866063,Low,bored,Negative,99,,style_prior_only,10,,Academicism/0037378_William-AdolpheBouguereau-Studyoffacesaftertheantique.jpg,Academicism_request-684,"composition,color",False,track2_0835,public_duplicate,Low,calm,Positive,9,bored->calm
0.83533,Low,calm,Positive,99,,style_prior_only,10,,Realism/0024286_JamesTissot-TypeofJew.jpg,Realism_request-1659,"composition,color",False,track2_0836,public_duplicate,Low,sad,Negative,1,calm->sad
0.905379,High,frustrated,Negative,99,,style_prior_only,10,,Abstract Expressionism/0021181_JacksonPollock-Untitled.jpg,Abstract Expressionism_request-331,"composition,color",False,track2_0837,public_duplicate,Low,calm,Positive,4,frustrated->calm
0.877251,Low,content,Positive,99,,style_prior_only,10,,Romanticism/0157755_EliasPietervanBommel-Dordrecht.jpg,Romanticism_request-13897,"composition,color",True,track2_0838,public_duplicate,Low,content,Positive,4,content->content
0.827118,High,frustrated,Negative,99,,style_prior_only,10,,Cubism/0136672_M.F.Husain-FolkloreKerala-II.jpg,Cubism_request-1870,"composition,color",True,track2_0839,public_duplicate,High,alarmed,Negative,3,frustrated->alarmed
0.931402,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-8033_04.jpg,China_images_request-945,"composition,color",True,track2_0840,public_duplicate,Low,content,Positive,1,calm->content
0.962379,Low,calm,Positive,2,visual_duplicate_likely,exact_same_work,13,,China_images/GetImageeSZAsgYqXqBjWtZEcheWvhUv.jpeg,China_images_request-2477,"composition,color",True,track2_0841,public_duplicate,Low,calm,Positive,13,calm->calm
0.842027,High,annoyed,Negative,99,,style_prior_only,10,,Realism/0024286_JamesTissot-TypeofJew.jpg,Realism_request-1659,"composition,color",False,track2_0842,public_duplicate,Low,sad,Negative,1,annoyed->sad
0.882967,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0110787_UtagawaToyokuni-Fishingnet.jpg,Ukiyo-e_request-532,"composition,color",True,track2_0843,public_duplicate,Low,calm,Positive,9,content->calm
0.903355,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0188320_TsukiokaYoshitoshi-TheSevenLuckyGods.jpg,Ukiyo-e_request-922,"composition,color",False,track2_0844,public_duplicate,High,excited,Positive,1,content->excited
0.951459,Low,calm,Positive,25,strong_neighbor_ge095,same_series_style,12,"The image portrays a serene, traditional landscape with flowing mountains, a winding tree, and a calm water body. The subdued hues evoke a sense of timelessness, reflecting a quiet, contemplative atmosphere.",China_images/FS-7413_13.jpg,China_images_request-579,"composition,color",True,track2_0845,public_duplicate,Low,calm,Positive,12,calm->calm
0.902953,Low,content,Positive,99,,style_prior_only,10,,Romanticism/0007917_PolychronisLembesis-Basketwithfruits.jpg,Romanticism_request-198,"composition,color",True,track2_0846,public_duplicate,Low,content,Positive,4,content->content
0.937439,Low,calm,Positive,99,,same_series_style,10,,China_images/FS-S1987.270.2_001.jpg,China_images_request-1305,"composition,color",True,track2_0847,public_duplicate,Low,calm,Positive,10,calm->calm
0.872126,Low,bored,Negative,99,,style_prior_only,10,,Impressionism/0022629_GiuseppedeNittis-AroundtheShade.jpg,Impressionism_request-1113,"composition,color",False,track2_0848,public_duplicate,Low,calm,Positive,3,bored->calm
0.90163,Low,content,Positive,99,,style_prior_only,10,,Romanticism/0011878_AlbertFlamm-LandscapeoftheRomanCampagna.jpg,Romanticism_request-558,"composition,color",True,track2_0849,public_duplicate,Low,calm,Positive,7,content->calm
0.923582,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-8280_12.jpg,China_images_request-471,"composition,color",True,track2_0850,public_duplicate,Low,calm,Positive,9,calm->calm
0.914018,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImagexodvmbiuZCRZAbtZqMDuiOTY.jpeg,China_images_request-4712,"composition,color",True,track2_0851,public_duplicate,Low,calm,Positive,8,calm->calm
0.926771,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/54861_1181663.jpg,Ukiyo-e_request-1394,"composition,color",True,track2_0852,public_duplicate,Low,calm,Positive,9,content->calm
0.847078,High,alarmed,Negative,99,,style_prior_only,10,,Romanticism/0135515_MariàFortuny-Biblicalscene.jpg,Romanticism_request-11887,"composition,color",False,track2_0853,public_duplicate,Low,calm,Positive,3,alarmed->calm
0.945834,Low,calm,Positive,29,style_neighbor_review,same_series_style,11,,China_images/FS-5923_06.jpg,China_images_request-1430,"composition,color",True,track2_0854,public_duplicate,Low,calm,Positive,10,calm->calm
0.905034,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/17316.jpg,Ukiyo-e_request-1175,"composition,color",True,track2_0855,public_duplicate,Low,calm,Positive,8,content->calm
0.914441,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-6390_06.jpg,China_images_request-972,"composition,color",True,track2_0856,public_duplicate,Low,calm,Positive,10,calm->calm
0.902338,Low,tired,Negative,99,,style_prior_only,10,,Rococo/0045510_Charles-AndrevanLoo(CarlevanLoo)-SittingMan.jpg,Rococo_request-860,"composition,color",False,track2_0857,public_duplicate,Low,calm,Positive,8,tired->calm
0.946171,Low,calm,Positive,22,style_neighbor_review,same_series_style,11,,China_images/FS-7066_02.jpg,China_images_request-791,"composition,color",True,track2_0858,public_duplicate,Low,calm,Positive,10,calm->calm
0.895661,Low,content,Positive,99,,style_prior_only,10,,Realism/0014485_JulesDupre-StillLifewithaGreyJug.jpg,Realism_request-779,"composition,color",True,track2_0859,public_duplicate,Low,content,Positive,4,content->content
0.943067,Low,calm,Positive,20,style_neighbor_review,same_series_style,11,,China_images/GetImageTBBacKukvuCfjyqyaZPMZcai.jpeg,China_images_request-4158,"composition,color",True,track2_0860,public_duplicate,Low,calm,Positive,11,calm->calm
0.947792,Low,calm,Positive,28,style_neighbor_review,same_series_style,11,,China_images/FS-8132_24.jpg,China_images_request-1296,"composition,color",True,track2_0861,public_duplicate,Low,calm,Positive,11,calm->calm
0.876266,Low,content,Positive,99,,style_prior_only,10,,Romanticism/0121307_RudolfJordan-Waitingforsupper.jpg,Romanticism_request-10608,"composition,color",True,track2_0862,public_duplicate,Low,content,Positive,5,content->content
0.90611,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7412_41.jpg,China_images_request-850,"composition,color",True,track2_0863,public_duplicate,Low,calm,Positive,7,calm->calm
0.950602,Low,calm,Positive,27,same_work_or_series_review,same_series_style,12,,China_images/GetImagegjJvUzCSpxdgQfCmdEplRasz.jpeg,China_images_request-2641,"composition,color",True,track2_0864,public_duplicate,Low,calm,Positive,12,calm->calm
0.915378,Low,calm,Positive,99,,style_prior_only,10,,High Renaissance/0014161_PietroPerugino-PolyptychAlbaniTorlonia(particulardetail).jpg,High Renaissance_request-88,"composition,color",True,track2_0865,public_duplicate,Low,calm,Positive,8,calm->calm
0.955529,Low,calm,Positive,24,same_work_or_series_review,same_series_style,12,,China_images/GetImagenSgubrgmDrSCHMzbHnmDYkXW.jpeg,China_images_request-3539,"composition,color",True,track2_0866,public_duplicate,Low,calm,Positive,12,calm->calm
0.922067,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7479_31.jpg,China_images_request-130,"composition,color",True,track2_0867,public_duplicate,Low,content,Positive,2,calm->content
0.906208,High,frustrated,Negative,99,,style_prior_only,10,,Art Nouveau (Modern)/0185878_HarryClarke-TalesofMysteryandImaginationbyEdgarAllanPoe.jpg,Art Nouveau (Modern)_request-6245,"composition,color",True,track2_0868,public_duplicate,High,alarmed,Negative,2,frustrated->alarmed
0.960524,Low,content,Positive,37,strong_neighbor_ge095,near_same_work,12,"The image showcases a traditional landscape painting, delicately crafted with an ancient architectural structure amid lush greenery. Figures are positioned harmoniously throughout the scene, engaging in various activities. Birds soar gracefully across the cloudy sky.",China_images/GetImageoRdTQCqdGFSZWvfguIgeqbBM.jpeg,China_images_request-3638,"composition,color",True,track2_0869,public_duplicate,Low,calm,Positive,12,content->calm
0.946263,Low,calm,Positive,29,style_neighbor_review,same_series_style,11,,China_images/GetImagebpMTEtvRtXGKEucPhbntPVHc.jpeg,China_images_request-2126,"composition,color",True,track2_0870,public_duplicate,Low,calm,Positive,11,calm->calm
0.957695,Low,content,Positive,30,same_work_or_series_review,same_series_style,12,,China_images/GetImageFwmAORbooxjuPHwTLXJKqjQm.jpeg,China_images_request-2582,"composition,color",True,track2_0871,public_duplicate,Low,calm,Positive,12,content->calm
0.913771,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/p04476.jpg,Ukiyo-e_request-2205,"composition,color",True,track2_0872,public_duplicate,Low,calm,Positive,9,calm->calm
0.954631,High,aroused,Positive,24,strong_neighbor_ge095,same_series_style,12,"The image depicts a man in traditional Japanese attire. His expression is intense, and he holds a dynamic pose, suggesting movement. Patterns on his clothing are intricate, contrasting against a simple background.",Ukiyo-e/0177886_TōshūsaiSharaku-IchikawaTomiemonasInokumaMonbei.jpg,Ukiyo-e_request-862,"composition,color",False,track2_0873,public_duplicate,Low,calm,Positive,9,aroused->calm
0.915151,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/97672_504336.jpg,Ukiyo-e_request-1000,"composition,color",True,track2_0874,public_duplicate,Low,calm,Positive,8,calm->calm
0.951476,Low,calm,Positive,34,same_work_or_series_review,same_series_style,12,,China_images/GetImageILwyNvnylhPwTLLJYnLUObhQ.jpeg,China_images_request-2889,"composition,color",True,track2_0875,public_duplicate,Low,calm,Positive,11,calm->calm
0.901909,High,frustrated,Negative,99,,style_prior_only,10,,Tachisme/0160008_PierreAlechinsky-TheNight.jpg,Tachisme_request-396,"composition,color",True,track2_0876,public_duplicate,High,alarmed,Negative,2,frustrated->alarmed
0.914062,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/0082504_OgataGekko-Nihonhanazue.jpg,Ukiyo-e_request-386,"composition,color",True,track2_0877,public_duplicate,Low,content,Positive,1,calm->content
0.874458,High,alarmed,Negative,99,,style_prior_only,10,,Romanticism/0135515_MariàFortuny-Biblicalscene.jpg,Romanticism_request-11887,"composition,color",False,track2_0878,public_duplicate,Low,calm,Positive,7,alarmed->calm
0.913109,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/76450_621333.jpg,Ukiyo-e_request-1420,"composition,color",True,track2_0879,public_duplicate,Low,content,Positive,2,calm->content
0.932789,Low,content,Positive,99,,same_series_style,10,,China_images/FS-7492_17.jpg,China_images_request-1446,"composition,color",True,track2_0880,public_duplicate,Low,calm,Positive,9,content->calm
0.789148,Low,calm,Positive,99,,style_prior_only,10,,Mannerism (Late Renaissance)/0151533_HendrickGoltzius-SelfPortrait.jpg,Mannerism (Late Renaissance)_request-1839,"composition,color",True,track2_0881,public_duplicate,Low,calm,Positive,9,calm->calm
0.924267,Low,content,Positive,99,,style_prior_only,10,,China_images/FS-6375_01.jpg,China_images_request-582,"composition,color",True,track2_0882,public_duplicate,Low,calm,Positive,7,content->calm
0.916043,Low,calm,Positive,99,,style_prior_only,10,,Korea/duk000903-007-0001.jpg,Korea_request-79,"composition,color",True,track2_0883,public_duplicate,Low,calm,Positive,6,calm->calm
0.845105,Low,tired,Negative,99,,style_prior_only,10,,"Baroque/0008963_PaoloPorpora-Stilllifewithmushrooms,flowers,asnakeandinsects.jpg",Baroque_request-144,"composition,color",False,track2_0884,public_duplicate,Low,calm,Positive,9,tired->calm
0.853255,Low,content,Positive,99,,style_prior_only,10,,Realism/0007105_NikolaosGyzis-StillLifeBreads.jpg,Realism_request-94,"composition,color",True,track2_0885,public_duplicate,Low,calm,Positive,4,content->calm
0.926369,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-5667_10.jpg,China_images_request-210,"composition,color",True,track2_0886,public_duplicate,Low,calm,Positive,10,calm->calm
0.949384,Low,calm,Positive,30,style_neighbor_review,same_series_style,11,,China_images/FS-5664_07.jpg,China_images_request-412,"composition,color",True,track2_0887,public_duplicate,Low,calm,Positive,10,calm->calm
0.926032,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-8038_24.jpg,China_images_request-1087,"composition,color",True,track2_0888,public_duplicate,Low,calm,Positive,10,calm->calm
0.941052,Low,calm,Positive,26,style_neighbor_review,same_series_style,11,,China_images/GetImagebljnaQcFQAcCBygdCcgAhdWw.jpeg,China_images_request-2111,"composition,color",True,track2_0889,public_duplicate,Low,calm,Positive,10,calm->calm
0.893872,High,alarmed,Negative,99,,style_prior_only,10,,Ukiyo-e/17164.jpg,Ukiyo-e_request-1168,"composition,color",False,track2_0890,public_duplicate,Low,content,Positive,1,alarmed->content
0.888646,Low,sad,Negative,99,,style_prior_only,10,,Baroque/0195102_SalvatorRosa-TritonsFightingOverANereid.jpg,Baroque_request-8799,"composition,color",False,track2_0891,public_duplicate,High,alarmed,Negative,2,sad->alarmed
0.943897,Low,calm,Positive,18,style_neighbor_review,same_series_style,11,,Ink and wash painting/0066843_LiTang-SittingonRocksGazingattheMist.jpg,Ink and wash painting_request-194,"composition,color",True,track2_0892,public_duplicate,Low,calm,Positive,11,calm->calm
0.934264,Low,content,Positive,99,,same_series_style,10,,China_images/GetImagezRPEPnkYOpMNEaFvQgriEghD.jpeg,China_images_request-1909,"composition,color",True,track2_0893,public_duplicate,Low,calm,Positive,6,content->calm
0.892622,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/0181126_UtagawaKunisada-Snowylandscapewithawomanbrandishingabroomandamanholdinganumbrella.jpg,Ukiyo-e_request-883,"composition,color",True,track2_0894,public_duplicate,Low,content,Positive,2,calm->content
0.857329,Low,tired,Negative,99,,style_prior_only,10,,Magic Realism/0177668_WilliamBalthazarRose-Stilllifewithredbackground.jpg,Magic Realism_request-1418,"composition,color",False,track2_0895,public_duplicate,Low,content,Positive,2,tired->content
0.924696,High,frustrated,Negative,99,,style_prior_only,10,,Expressionism/0110592_PierreAlechinsky-Loudspeaker(Hautparleur).jpg,Expressionism_request-6199,"composition,color",True,track2_0896,public_duplicate,High,frustrated,Negative,7,frustrated->frustrated
0.936481,Low,calm,Positive,99,,same_series_style,10,,Realism/0085473_CamilleCorot-TheRockyStream.jpg,Realism_request-6955,"composition,color",True,track2_0897,public_duplicate,Low,calm,Positive,9,calm->calm
0.91022,Low,sad,Negative,99,,style_prior_only,10,,Early Renaissance/0190651_SandroBotticelli-MadonnaoftheBook.jpg,Early Renaissance_request-1018,"composition,color",False,track2_0898,public_duplicate,Low,content,Positive,2,sad->content
0.915501,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0021042_Hiroshige-25.TheOriginalFujiinMeguro.jpg,Ukiyo-e_request-70,"composition,color",True,track2_0899,public_duplicate,Low,content,Positive,2,content->content
0.907171,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImageZkxlIcBrlHstBhHxMvBCSxmn.jpeg,China_images_request-1876,"composition,color",True,track2_0900,public_duplicate,Low,calm,Positive,8,content->calm
0.867464,Low,calm,Positive,99,,style_prior_only,10,,High Renaissance/0038711_DomenicoBeccafumi-Marcia.jpg,High Renaissance_request-321,"composition,color",True,track2_0901,public_duplicate,Low,calm,Positive,7,calm->calm
0.947387,Low,calm,Positive,38,style_neighbor_review,same_series_style,11,,China_images/FS-8511_28.jpg,China_images_request-199,"composition,color",True,track2_0902,public_duplicate,Low,content,Positive,5,calm->content
0.916132,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-5711_11.jpg,China_images_request-810,"composition,color",True,track2_0903,public_duplicate,Low,calm,Positive,10,calm->calm
0.95209,Low,calm,Positive,33,strong_neighbor_ge095,same_series_style,12,"The image depicts a serene landscape with misty mountains, lush trees, and a tranquil river. Calligraphy and red stamps adorn the pale background, adding a cultural and historical dimension to the scene.",China_images/GetImageUNjPVlYbtByMXHPHJoAneTCH.jpeg,China_images_request-4347,"composition,color",True,track2_0904,public_duplicate,Low,calm,Positive,11,calm->calm
0.933937,Low,calm,Positive,99,,same_series_style,10,,China_images/FS-7406_21.jpg,China_images_request-175,"composition,color",True,track2_0905,public_duplicate,Low,calm,Positive,10,calm->calm
0.923582,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7490_30.jpg,China_images_request-909,"composition,color",True,track2_0906,public_duplicate,Low,calm,Positive,8,calm->calm
0.917434,High,annoyed,Negative,99,,style_prior_only,10,,Ukiyo-e/0086658_TōshūsaiSharaku-KabukiActorOnoeMatsusukeIastheLayPriestYuasaMagoroku.jpg,Ukiyo-e_request-405,"composition,color",False,track2_0907,public_duplicate,Low,calm,Positive,5,annoyed->calm
0.85157,Low,content,Positive,99,,style_prior_only,10,,Realism/0053488_ThomasEakins-FrankJaySt.John.jpg,Realism_request-4132,"composition,color",True,track2_0908,public_duplicate,Low,calm,Positive,9,content->calm
0.938026,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImageuDQUsdbHyHrWljTquAQniHEX.jpeg,China_images_request-4300,"composition,color",True,track2_0909,public_duplicate,Low,calm,Positive,10,calm->calm
0.900745,High,annoyed,Negative,99,,style_prior_only,10,,Ukiyo-e/j02748.jpg,Ukiyo-e_request-2178,"composition,color",False,track2_0910,public_duplicate,Low,calm,Positive,7,annoyed->calm
0.935057,Low,calm,Positive,99,,same_series_style,10,,Ukiyo-e/110515_595687.jpg,Ukiyo-e_request-1630,"composition,color",True,track2_0911,public_duplicate,Low,calm,Positive,9,calm->calm
0.905062,High,alarmed,Negative,99,,style_prior_only,10,,Expressionism/0158815_JoyHester-Sintítulo.jpg,Expressionism_request-9108,"composition,color",True,track2_0912,public_duplicate,High,alarmed,Negative,4,alarmed->alarmed
0.911279,Low,glad,Positive,99,,style_prior_only,10,,Ukiyo-e/1292_1175303.jpg,Ukiyo-e_request-1076,"composition,color",True,track2_0913,public_duplicate,Low,calm,Positive,6,glad->calm
0.952827,Low,content,Positive,19,strong_neighbor_ge095,same_series_style,12,"The image showcases a delicate portrait of a woman turned slightly to the side, adorned in traditional Japanese attire. Her hair is elaborately styled, and she holds a patterned fan, exuding grace and subtle elegance.",Ukiyo-e/79630_350756.jpg,Ukiyo-e_request-1431,"composition,color",True,track2_0914,public_duplicate,Low,calm,Positive,11,content->calm
0.916276,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/1292_1175303.jpg,Ukiyo-e_request-1076,"composition,color",True,track2_0915,public_duplicate,Low,calm,Positive,8,content->calm
