all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_valence,sample_id,support_score,transition,v19_decision,v19_reasons,v19_score
clip,High,alarmed,0,Negative,False,0,0.254883,clip,0.264784,1,False,High,frustrated,Negative,0.0,0.0,,True,True,track2_0714,0.264784,alarmed->frustrated,hold,insufficient_row_support,0.494784
clip,Low,bored,0,Negative,False,0,0.257779,clip,0.264067,1,False,High,excited,Positive,0.0,0.0,,False,False,track2_0736,0.264067,bored->excited,hold,insufficient_row_support,0.494067
clip,High,frustrated,0,Negative,False,0,0.250521,clip,0.263023,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0223,0.263023,frustrated->aroused,hold,insufficient_row_support,0.493023
clip,Low,content,0,Positive,False,0,0.249785,clip,0.262234,1,False,High,excited,Positive,0.0,0.0,,False,True,track2_0329,0.262234,content->excited,hold,insufficient_row_support,0.492234
siglip2,High,annoyed,0,Negative,False,0,0.244005,siglip2,0.261326,1,False,High,excited,Positive,0.0,0.0,,True,False,track2_0184,0.261326,annoyed->excited,hold,insufficient_row_support,0.491326
dinov2,Low,calm,0,Positive,False,0,0.247949,dinov2,0.261118,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0473,0.261118,calm->bored,hold,insufficient_row_support,0.491118
clip,High,alarmed,0,Negative,False,0,0.252505,clip,0.260236,1,False,Low,sad,Negative,0.0,0.0,,False,True,track2_0716,0.260236,alarmed->sad,hold,insufficient_row_support,0.490236
dinov2,Low,calm,0,Positive,False,0,0.24396,dinov2,0.259309,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0459,0.259309,calm->aroused,hold,insufficient_row_support,0.489309
dinov2,High,aroused,0,Positive,False,0,0.253975,dinov2,0.258051,1,False,Low,bored,Negative,0.0,0.0,,False,False,track2_0518,0.258051,aroused->bored,hold,insufficient_row_support,0.488051
siglip2,Low,calm,0,Positive,False,0,0.256014,siglip2,0.257666,1,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0141,0.257666,calm->annoyed,hold,insufficient_row_support,0.487666
clip,High,frustrated,0,Negative,False,0,0.2495,clip,0.257105,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0096,0.257105,frustrated->annoyed,hold,insufficient_row_support,0.487105
clip,High,aroused,0,Positive,False,0,0.252583,clip,0.25637,1,False,Low,bored,Negative,0.0,0.0,,False,False,track2_0603,0.25637,aroused->bored,hold,insufficient_row_support,0.48637
siglip2,Low,tired,0,Negative,False,3,0.35897,siglip2,0.374088,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0895,0.374088,tired->sad,hold,insufficient_row_support,0.484088
dinov2,High,frustrated,0,Negative,False,0,0.251265,dinov2,0.253823,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0041,0.253823,frustrated->aroused,hold,insufficient_row_support,0.483823
dinov2,Low,sad,0,Negative,False,0,0.248983,dinov2,0.251567,1,False,High,annoyed,Negative,0.0,0.0,,False,True,track2_0804,0.251567,sad->annoyed,hold,insufficient_row_support,0.481567
clip,High,annoyed,0,Negative,False,0,0.243409,clip,0.250986,1,False,High,frustrated,Negative,0.0,0.0,,True,True,track2_0547,0.250986,annoyed->frustrated,hold,insufficient_row_support,0.480986
dinov2,Low,calm,0,Positive,False,0,0.234473,dinov2,0.250692,1,False,High,happy,Positive,0.0,0.0,,False,True,track2_0072,0.250692,calm->happy,hold,insufficient_row_support,0.480692
clip,High,alarmed,0,Negative,False,0,0.231109,clip,0.249722,1,False,Low,bored,Negative,0.0,0.0,,False,True,track2_0769,0.249722,alarmed->bored,hold,insufficient_row_support,0.479722
dinov2,Low,tired,0,Negative,False,0,0.243047,dinov2,0.248703,1,False,Low,glad,Positive,0.0,0.0,,True,False,track2_0177,0.248703,tired->glad,hold,insufficient_row_support,0.478703
"public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.248308,,0.0,0,False,High,aroused,Positive,0.0,0.248308,,False,True,track2_0005,0.248308,calm->aroused,hold,insufficient_row_support,0.478308
clip,High,frustrated,0,Negative,False,0,0.240675,clip,0.246765,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0673,0.246765,frustrated->annoyed,hold,insufficient_row_support,0.476765
"public_clean,public_inclusive",High,excited,0,Positive,False,0,0.246433,,0.0,0,False,Low,content,Positive,0.0,0.246433,,False,True,track2_0488,0.246433,excited->content,hold,insufficient_row_support,0.476433
dinov2,High,alarmed,0,Negative,False,0,0.242796,dinov2,0.243193,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0327,0.243193,alarmed->aroused,hold,insufficient_row_support,0.473193
siglip2,High,annoyed,0,Negative,False,0,0.239502,siglip2,0.243185,1,False,Low,content,Positive,0.0,0.0,,False,False,track2_0418,0.243185,annoyed->content,hold,insufficient_row_support,0.473185
siglip2,Low,content,0,Positive,False,0,0.241582,siglip2,0.242653,1,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0815,0.242653,content->annoyed,hold,insufficient_row_support,0.472653
dinov2,Low,calm,0,Positive,False,0,0.239822,dinov2,0.242388,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0162,0.242388,calm->sad,hold,insufficient_row_support,0.472388
clip,High,alarmed,0,Negative,False,0,0.241508,clip,0.24233,1,False,Low,bored,Negative,0.0,0.0,,False,True,track2_0799,0.24233,alarmed->bored,hold,insufficient_row_support,0.47233
clip,Low,content,0,Positive,False,0,0.221664,clip,0.241044,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0816,0.241044,content->sad,hold,insufficient_row_support,0.471044
clip,Low,content,0,Positive,False,0,0.228402,clip,0.240957,1,False,High,happy,Positive,0.0,0.0,,False,True,track2_0201,0.240957,content->happy,hold,insufficient_row_support,0.470957
dinov2,High,aroused,0,Positive,False,0,0.222655,dinov2,0.240815,1,False,High,annoyed,Negative,0.0,0.0,,True,False,track2_0203,0.240815,aroused->annoyed,hold,insufficient_row_support,0.470815
dinov2,Low,sad,0,Negative,False,1,0.257454,dinov2,0.280398,1,False,Low,tired,Negative,0.0,0.0,,True,True,track2_0693,0.280398,sad->tired,hold,insufficient_row_support,0.470398
clip,High,aroused,0,Positive,False,0,0.234276,clip,0.238468,1,False,Low,tired,Negative,0.0,0.0,,False,False,track2_0070,0.238468,aroused->tired,hold,insufficient_row_support,0.468468
clip,Low,content,0,Positive,False,0,0.217215,clip,0.237391,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0012,0.237391,content->bored,hold,insufficient_row_support,0.467391
clip,High,frustrated,0,Negative,False,0,0.228236,clip,0.237206,1,False,Low,tired,Negative,0.0,0.0,,False,True,track2_0245,0.237206,frustrated->tired,hold,insufficient_row_support,0.467206
clip,High,alarmed,0,Negative,False,0,0.230405,clip,0.23685,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0380,0.23685,alarmed->aroused,hold,insufficient_row_support,0.46685
dinov2,Low,calm,0,Positive,False,0,0.225872,dinov2,0.236404,1,False,High,happy,Positive,0.0,0.0,,False,True,track2_0872,0.236404,calm->happy,hold,insufficient_row_support,0.466404
dinov2,High,alarmed,0,Negative,False,0,0.235496,dinov2,0.235826,1,False,Low,tired,Negative,0.0,0.0,,False,True,track2_0878,0.235826,alarmed->tired,hold,insufficient_row_support,0.465826
"clip,siglip2",Low,content,0,Positive,False,20,0.531495,"clip,siglip2",1.03556,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0144,1.03556,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.46556
dinov2,High,alarmed,0,Negative,False,0,0.22973,dinov2,0.235334,1,False,High,excited,Positive,0.0,0.0,,True,False,track2_0380,0.235334,alarmed->excited,hold,insufficient_row_support,0.465334
dinov2,High,excited,0,Positive,False,0,0.232177,dinov2,0.23412,1,False,Low,calm,Positive,0.0,0.0,,False,True,track2_0590,0.23412,excited->calm,hold,insufficient_row_support,0.46412
"public_clean,public_inclusive",High,frustrated,0,Negative,False,0,0.233934,,0.0,0,False,Low,sad,Negative,0.0,0.233934,,False,True,track2_0708,0.233934,frustrated->sad,hold,insufficient_row_support,0.463934
dinov2,Low,bored,0,Negative,False,0,0.222389,dinov2,0.232945,1,False,High,frustrated,Negative,0.0,0.0,,False,True,track2_0231,0.232945,bored->frustrated,hold,insufficient_row_support,0.462945
clip,Low,calm,0,Positive,False,0,0.229722,clip,0.232401,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0959,0.232401,calm->sad,hold,insufficient_row_support,0.462401
"public_clean,public_inclusive",Low,sad,0,Negative,False,0,0.231792,,0.0,0,False,High,alarmed,Negative,0.0,0.231792,,False,True,track2_0545,0.231792,sad->alarmed,hold,insufficient_row_support,0.461792
clip,High,annoyed,0,Negative,False,0,0.224154,clip,0.230212,1,False,High,excited,Positive,0.0,0.0,,True,False,track2_0187,0.230212,annoyed->excited,hold,insufficient_row_support,0.460212
clip,High,annoyed,0,Negative,False,0,0.218463,clip,0.228373,1,False,Low,tired,Negative,0.0,0.0,,False,True,track2_0184,0.228373,annoyed->tired,hold,insufficient_row_support,0.458373
clip,Low,bored,0,Negative,False,0,0.217394,clip,0.228351,1,False,Low,calm,Positive,0.0,0.0,,True,False,track2_0071,0.228351,bored->calm,hold,insufficient_row_support,0.458351
clip,Low,content,0,Positive,False,0,0.217394,clip,0.227233,1,False,High,alarmed,Negative,0.0,0.0,,False,False,track2_0927,0.227233,content->alarmed,hold,insufficient_row_support,0.457233
dinov2,High,aroused,0,Positive,False,0,0.216771,dinov2,0.225335,1,False,Low,tired,Negative,0.0,0.0,,False,False,track2_0356,0.225335,aroused->tired,hold,insufficient_row_support,0.455335
clip,High,frustrated,0,Negative,False,0,0.221384,clip,0.224427,1,False,Low,content,Positive,0.0,0.0,,False,False,track2_0574,0.224427,frustrated->content,hold,insufficient_row_support,0.454427
clip,High,annoyed,0,Negative,False,0,0.221546,clip,0.224011,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0511,0.224011,annoyed->aroused,hold,insufficient_row_support,0.454011
clip,Low,tired,0,Negative,False,3,0.340993,clip,0.342383,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0747,0.342383,tired->sad,hold,insufficient_row_support,0.452383
dinov2,High,frustrated,0,Negative,False,0,0.201326,dinov2,0.222241,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0621,0.222241,frustrated->annoyed,hold,insufficient_row_support,0.452241
clip,Low,calm,0,Positive,False,0,0.207566,clip,0.221837,1,False,High,alarmed,Negative,0.0,0.0,,False,False,track2_0833,0.221837,calm->alarmed,hold,insufficient_row_support,0.451837
"public_clean,public_inclusive",Low,glad,0,Positive,False,0,0.221551,,0.0,0,False,High,excited,Positive,0.0,0.221551,,False,True,track2_0643,0.221551,glad->excited,hold,insufficient_row_support,0.451551
public_inclusive,High,annoyed,0,Negative,False,0,0.219893,,0.0,0,False,High,excited,Positive,0.0,0.219893,,True,False,track2_0547,0.219893,annoyed->excited,hold,insufficient_row_support,0.449893
"public_clean,public_inclusive",High,aroused,0,Positive,False,0,0.219207,,0.0,0,False,High,annoyed,Negative,0.0,0.219207,,True,False,track2_0542,0.219207,aroused->annoyed,hold,insufficient_row_support,0.449207
dinov2,High,aroused,0,Positive,False,1,0.256372,dinov2,0.2589,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0224,0.2589,aroused->excited,hold,insufficient_row_support,0.4489
clip,High,excited,0,Positive,False,1,0.256483,clip,0.258352,1,False,High,happy,Positive,0.0,0.0,,True,True,track2_0488,0.258352,excited->happy,hold,insufficient_row_support,0.448352
"public_clean,public_inclusive",High,annoyed,0,Negative,False,0,0.215517,,0.0,0,False,Low,bored,Negative,0.0,0.215517,,False,True,track2_0184,0.215517,annoyed->bored,hold,insufficient_row_support,0.445517
clip,Low,calm,0,Positive,False,0,0.212288,clip,0.215355,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0607,0.215355,calm->bored,hold,insufficient_row_support,0.445355
dinov2,High,aroused,0,Positive,False,1,0.243836,dinov2,0.254881,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0873,0.254881,aroused->excited,hold,insufficient_row_support,0.444881
clip,Low,sad,0,Negative,False,0,0.20092,clip,0.214094,1,False,High,excited,Positive,0.0,0.0,,False,False,track2_0717,0.214094,sad->excited,hold,insufficient_row_support,0.444094
clip,Low,calm,0,Positive,False,0,0.203973,clip,0.213782,1,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0802,0.213782,calm->annoyed,hold,insufficient_row_support,0.443782
dinov2,High,alarmed,0,Negative,False,0,0.209095,dinov2,0.213298,1,False,Low,tired,Negative,0.0,0.0,,False,True,track2_0666,0.213298,alarmed->tired,hold,insufficient_row_support,0.443298
dinov2,Low,sad,0,Negative,False,0,0.203473,dinov2,0.21328,1,False,High,alarmed,Negative,0.0,0.0,,False,True,track2_0992,0.21328,sad->alarmed,hold,insufficient_row_support,0.44328
clip,High,aroused,0,Positive,False,0,0.204554,clip,0.209049,1,False,High,frustrated,Negative,0.0,0.0,,True,False,track2_0542,0.209049,aroused->frustrated,hold,insufficient_row_support,0.439049
dinov2,High,frustrated,0,Negative,False,0,0.204552,dinov2,0.20658,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0641,0.20658,frustrated->aroused,hold,insufficient_row_support,0.43658
clip,Low,content,0,Positive,False,0,0.202252,clip,0.206083,1,False,High,excited,Positive,0.0,0.0,,False,True,track2_0035,0.206083,content->excited,hold,insufficient_row_support,0.436083
clip,Low,calm,0,Positive,False,0,0.192869,clip,0.205131,1,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0108,0.205131,calm->annoyed,hold,insufficient_row_support,0.435131
dinov2,Low,content,0,Positive,False,0,0.202568,dinov2,0.205008,1,False,High,excited,Positive,0.0,0.0,,False,True,track2_0012,0.205008,content->excited,hold,insufficient_row_support,0.435008
public_clean,High,alarmed,0,Negative,False,0,0.202362,,0.0,0,False,Low,calm,Positive,0.0,0.202362,,False,False,track2_0423,0.202362,alarmed->calm,hold,insufficient_row_support,0.432362
clip,Low,calm,0,Positive,False,0,0.190518,clip,0.202199,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0172,0.202199,calm->aroused,hold,insufficient_row_support,0.432199
public_inclusive,Low,tired,0,Negative,False,0,0.196752,,0.0,0,False,High,aroused,Positive,0.0,0.196752,,False,False,track2_0884,0.196752,tired->aroused,hold,insufficient_row_support,0.426752
"public_clean,public_inclusive",High,frustrated,0,Negative,False,0,0.195243,,0.0,0,False,Low,bored,Negative,0.0,0.195243,,False,True,track2_0039,0.195243,frustrated->bored,hold,insufficient_row_support,0.425243
dinov2,Low,calm,0,Positive,False,0,0.182315,dinov2,0.19267,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0535,0.19267,calm->aroused,hold,insufficient_row_support,0.42267
clip,Low,calm,0,Positive,False,0,0.187449,clip,0.192108,1,False,High,frustrated,Negative,0.0,0.0,,False,False,track2_0005,0.192108,calm->frustrated,hold,insufficient_row_support,0.422108
dinov2,High,annoyed,0,Negative,False,0,0.182662,dinov2,0.191443,1,False,Low,bored,Negative,0.0,0.0,,False,True,track2_0825,0.191443,annoyed->bored,hold,insufficient_row_support,0.421443
clip,High,aroused,0,Positive,False,0,0.188485,clip,0.189684,1,False,Low,bored,Negative,0.0,0.0,,False,False,track2_0683,0.189684,aroused->bored,hold,insufficient_row_support,0.419684
clip,High,happy,0,Positive,False,0,0.183813,clip,0.189275,1,False,Low,content,Positive,0.0,0.0,,False,True,track2_0453,0.189275,happy->content,hold,insufficient_row_support,0.419275
dinov2,Low,calm,0,Positive,False,0,0.188282,dinov2,0.189177,1,False,Low,tired,Negative,0.0,0.0,,True,False,track2_0015,0.189177,calm->tired,hold,insufficient_row_support,0.419177
"clip,dinov2",Low,content,0,Positive,False,20,0.480115,"clip,dinov2",0.988115,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0529,0.988115,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.418115
clip,High,frustrated,0,Negative,False,0,0.187857,clip,0.187877,1,False,Low,tired,Negative,0.0,0.0,,False,True,track2_0828,0.187877,frustrated->tired,hold,insufficient_row_support,0.417877
dinov2,High,alarmed,0,Negative,False,0,0.185136,dinov2,0.186553,1,False,Low,bored,Negative,0.0,0.0,,False,True,track2_0476,0.186553,alarmed->bored,hold,insufficient_row_support,0.416553
public_inclusive,High,annoyed,0,Negative,False,0,0.184935,,0.0,0,False,High,aroused,Positive,0.0,0.184935,,True,False,track2_0623,0.184935,annoyed->aroused,hold,insufficient_row_support,0.414935
clip,High,alarmed,0,Negative,False,0,0.176508,clip,0.181494,1,False,High,excited,Positive,0.0,0.0,,True,False,track2_0649,0.181494,alarmed->excited,hold,insufficient_row_support,0.411494
dinov2,High,frustrated,0,Negative,False,0,0.175728,dinov2,0.177072,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0574,0.177072,frustrated->aroused,hold,insufficient_row_support,0.407072
dinov2,Low,content,0,Positive,False,0,0.169415,dinov2,0.174939,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0317,0.174939,content->aroused,hold,insufficient_row_support,0.404939
public_inclusive,Low,calm,0,Positive,False,0,0.174875,,0.0,0,False,High,frustrated,Negative,0.0,0.174875,,False,False,track2_0162,0.174875,calm->frustrated,hold,insufficient_row_support,0.404875
clip,Low,calm,0,Positive,False,0,0.174086,clip,0.174674,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0454,0.174674,calm->sad,hold,insufficient_row_support,0.404674
public_inclusive,High,annoyed,0,Negative,False,0,0.173158,,0.0,0,False,Low,calm,Positive,0.0,0.173158,,False,False,track2_0511,0.173158,annoyed->calm,hold,insufficient_row_support,0.403158
public_clean,High,aroused,0,Positive,False,0,0.170236,,0.0,0,False,Low,calm,Positive,0.0,0.170236,,False,True,track2_0332,0.170236,aroused->calm,hold,insufficient_row_support,0.400236
public_inclusive,High,aroused,0,Positive,False,0,0.165557,,0.0,0,False,Low,tired,Negative,0.0,0.165557,,False,False,track2_0332,0.165557,aroused->tired,hold,insufficient_row_support,0.395557
clip,High,excited,0,Positive,False,1,0.194702,clip,0.205441,1,False,High,happy,Positive,0.0,0.0,,True,True,track2_0554,0.205441,excited->happy,hold,insufficient_row_support,0.395441
siglip2,Low,calm,0,Positive,False,0,0.162617,siglip2,0.16543,1,False,Low,tired,Negative,0.0,0.0,,True,False,track2_0315,0.16543,calm->tired,hold,insufficient_row_support,0.39543
"clip,dinov2",Low,content,0,Positive,False,20,0.470655,"clip,dinov2",0.963275,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0639,0.963275,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.393275
siglip2,High,alarmed,0,Negative,False,0,0.158614,siglip2,0.160234,1,False,Low,sad,Negative,0.0,0.0,,False,True,track2_0714,0.160234,alarmed->sad,hold,insufficient_row_support,0.390234
public_inclusive,Low,content,0,Positive,False,0,0.155979,,0.0,0,False,High,frustrated,Negative,0.0,0.155979,,False,False,track2_0539,0.155979,content->frustrated,hold,insufficient_row_support,0.385979
"public_clean,public_inclusive",High,alarmed,0,Negative,False,0,0.154362,,0.0,0,False,Low,tired,Negative,0.0,0.154362,,False,True,track2_0714,0.154362,alarmed->tired,hold,insufficient_row_support,0.384362
"clip,dinov2",Low,content,0,Positive,False,20,0.470424,"clip,dinov2",0.952233,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0471,0.952233,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.382233
dinov2,Low,calm,0,Positive,False,0,0.145024,dinov2,0.145384,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0360,0.145384,calm->bored,hold,insufficient_row_support,0.375384
"clip,dinov2",Low,content,0,Positive,False,20,0.473706,"clip,dinov2",0.9411,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0324,0.9411,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.3711
dinov2,Low,tired,0,Negative,False,3,0.24743,dinov2,0.260828,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0450,0.260828,tired->sad,hold,insufficient_row_support,0.370828
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.306238,"clip,siglip2",0.64339,2,False,Low,calm,Positive,0.0,0.291608,,True,True,track2_0771,0.934998,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.364998
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.528832,"clip,dinov2,siglip2",1.361404,3,False,Low,content,Positive,0.0,0.488165,,True,True,track2_0682,1.849569,calm->content,hold,official_failed_transition_penalty,0.359569
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.454377,siglip2,0.465533,1,False,Low,calm,Positive,0.0,0.449673,,True,True,track2_0961,0.915206,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.345206
clip,Low,content,0,Positive,False,5,0.311141,clip,0.312196,1,False,Low,glad,Positive,0.0,0.0,,True,True,track2_0782,0.312196,content->glad,hold,insufficient_row_support,0.342196
"public_inclusive,siglip2",Low,content,0,Positive,False,20,0.47109,siglip2,0.480662,1,False,Low,calm,Positive,0.0,0.42361,,True,True,track2_0298,0.904273,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.334273
"public_inclusive,siglip2",Low,content,0,Positive,False,20,0.462419,siglip2,0.468322,1,False,Low,calm,Positive,0.0,0.434184,,True,True,track2_0377,0.902505,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.332505
"public_clean,public_inclusive",Low,glad,0,Positive,False,4,0.217023,,0.0,0,False,Low,content,Positive,0.0,0.217023,,True,True,track2_0913,0.217023,glad->content,hold,insufficient_row_support,0.287023
siglip2,Low,glad,0,Positive,False,4,0.213748,siglip2,0.216993,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0643,0.216993,glad->content,hold,insufficient_row_support,0.286993
"dinov2,public_clean,public_inclusive",Low,content,0,Positive,False,20,0.438572,dinov2,0.416411,1,False,Low,calm,Positive,0.0,0.438572,,True,True,track2_0882,0.854983,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.284983
"clip,dinov2",Low,content,0,Positive,False,20,0.503716,"clip,dinov2",0.839242,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0540,0.839242,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.269242
"clip,public_clean,public_inclusive",Low,content,0,Positive,False,20,0.437734,clip,0.469961,1,False,Low,calm,Positive,0.0,0.321074,,True,True,track2_0929,0.791035,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.221035
"dinov2,public_clean,public_inclusive",Low,content,0,Positive,False,20,0.461739,dinov2,0.513032,1,False,Low,calm,Positive,0.0,0.269726,,True,True,track2_0103,0.782758,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.212758
"clip,dinov2",Low,content,0,Positive,False,20,0.440267,"clip,dinov2",0.737413,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0656,0.737413,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.167413
"public_inclusive,siglip2",Low,content,0,Positive,False,20,0.382312,siglip2,0.386838,1,False,Low,calm,Positive,0.0,0.337415,,True,True,track2_0367,0.724253,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.154253
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.424303,"clip,dinov2,siglip2",1.231304,3,False,Low,content,Positive,0.0,0.372948,,True,True,track2_0297,1.604252,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,0.114252
"clip,dinov2",Low,content,0,Positive,False,20,0.362701,"clip,dinov2",0.681989,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0855,0.681989,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.111989
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.528999,"dinov2,siglip2",1.070216,2,False,Low,content,Positive,0.0,0.528999,,True,True,track2_0667,1.599215,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,0.109215
"clip,dinov2",Low,content,0,Positive,False,20,0.353425,"clip,dinov2",0.651245,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0448,0.651245,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.081245
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.507523,"dinov2,siglip2",1.063701,2,False,Low,content,Positive,0.0,0.507523,,True,True,track2_0318,1.571224,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,0.081224
"dinov2,siglip2",Low,content,0,Positive,False,20,0.333561,"dinov2,siglip2",0.636718,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0219,0.636718,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.066718
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.541246,"dinov2,siglip2",1.040056,2,False,Low,content,Positive,0.0,0.510306,,True,True,track2_0687,1.550362,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,0.060362
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.51216,"dinov2,siglip2",1.029047,2,False,Low,content,Positive,0.0,0.51216,,True,True,track2_0833,1.541207,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,0.051207
dinov2,Low,content,0,Positive,False,20,0.560184,dinov2,0.610434,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0755,0.610434,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.040434
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.542053,"dinov2,siglip2",1.018857,2,False,Low,content,Positive,0.0,0.500045,,True,True,track2_0865,1.518902,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,0.028902
dinov2,Low,content,0,Positive,False,20,0.539795,dinov2,0.573878,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0634,0.573878,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.003878
clip,Low,content,0,Positive,False,20,0.52843,clip,0.561153,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0662,0.561153,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.008847
dinov2,Low,content,0,Positive,False,20,0.511389,dinov2,0.559914,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0022,0.559914,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.010086
dinov2,Low,content,0,Positive,False,20,0.523021,dinov2,0.559774,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0604,0.559774,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.010226
clip,Low,content,0,Positive,False,20,0.531234,clip,0.556237,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0513,0.556237,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.013763
"clip,public_clean,siglip2",Low,calm,0,Positive,False,43,0.496216,"clip,siglip2",0.954387,2,False,Low,content,Positive,0.0,0.496216,,True,True,track2_0112,1.450603,calm->content,hold,insufficient_row_support;official_failed_transition_penalty,-0.039397
clip,Low,content,0,Positive,False,20,0.495091,clip,0.521573,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0049,0.521573,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.048427
dinov2,Low,content,0,Positive,False,20,0.506516,dinov2,0.520244,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0067,0.520244,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,-0.049756
