all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_quadrant,same_valence,sample_id,support_score,transition,v21_decision,v21_reasons,v21_score,v21_tier
siglip2,High,aroused,0,Positive,False,0,0.355304,siglip2,0.374987,1,False,High,frustrated,Negative,0.0,0.0,,True,False,False,track2_0602,0.374987,aroused->frustrated,hold,insufficient_v21_evidence,0.323411,hold
siglip2,Low,tired,0,Negative,False,3,0.35897,siglip2,0.374088,1,False,Low,sad,Negative,0.0,0.0,,True,True,True,track2_0895,0.374088,tired->sad,hold,insufficient_v21_evidence,0.322806,hold
siglip2,Low,content,0,Positive,False,0,0.330526,siglip2,0.375663,1,False,High,excited,Positive,0.0,0.0,,False,False,True,track2_0103,0.375663,content->excited,hold,insufficient_v21_evidence,0.322105,hold
dinov2,High,aroused,0,Positive,False,0,0.349072,dinov2,0.373198,1,False,High,annoyed,Negative,0.0,0.0,,True,False,False,track2_0549,0.373198,aroused->annoyed,hold,insufficient_v21_evidence,0.321124,hold
clip,Low,content,0,Positive,False,20,0.356285,clip,0.372514,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0091,0.372514,content->calm,hold,insufficient_v21_evidence,0.321017,hold
dinov2,Low,tired,0,Negative,False,0,0.332506,dinov2,0.372114,1,False,Low,calm,Positive,0.0,0.0,,True,False,False,track2_0594,0.372114,tired->calm,hold,insufficient_v21_evidence,0.318714,hold
dinov2,High,annoyed,0,Negative,False,0,0.346819,dinov2,0.369598,1,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0491,0.369598,annoyed->calm,hold,insufficient_v21_evidence,0.317344,hold
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.193631,siglip2,0.198684,1,False,Low,bored,Negative,0.0,0.171097,,False,False,True,track2_0828,0.369781,frustrated->bored,hold,insufficient_v21_evidence,0.317248,hold
"public_clean,siglip2",High,annoyed,0,Negative,False,0,0.197613,siglip2,0.169687,1,False,Low,content,Positive,0.0,0.197613,,False,False,False,track2_0511,0.3673,annoyed->content,hold,insufficient_v21_evidence,0.316942,hold
clip,Low,calm,0,Positive,False,43,0.365812,clip,0.36652,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0808,0.36652,calm->content,hold,insufficient_v21_evidence,0.315785,hold
clip,High,alarmed,0,Negative,False,0,0.334218,clip,0.368863,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0176,0.368863,alarmed->bored,hold,insufficient_v21_evidence,0.3156,hold
dinov2,Low,tired,0,Negative,False,0,0.354568,dinov2,0.367182,1,False,Low,content,Positive,0.0,0.0,,True,False,False,track2_0723,0.367182,tired->content,hold,insufficient_v21_evidence,0.315547,hold
dinov2,Low,content,0,Positive,False,0,0.324648,dinov2,0.369472,1,False,High,excited,Positive,0.0,0.0,,False,False,True,track2_0771,0.369472,content->excited,hold,insufficient_v21_evidence,0.315444,hold
dinov2,High,alarmed,0,Negative,False,0,0.328547,dinov2,0.367026,1,False,Low,tired,Negative,0.0,0.0,,False,False,True,track2_0769,0.367026,alarmed->tired,hold,insufficient_v21_evidence,0.31331,hold
clip,Low,sad,0,Negative,False,0,0.333987,clip,0.365685,1,False,High,frustrated,Negative,0.0,0.0,,False,False,True,track2_0508,0.365685,sad->frustrated,hold,insufficient_v21_evidence,0.312404,hold
dinov2,Low,tired,0,Negative,False,0,0.357657,dinov2,0.360057,1,False,Low,calm,Positive,0.0,0.0,,True,False,False,track2_0567,0.360057,tired->calm,hold,insufficient_v21_evidence,0.30867,hold
dinov2,High,aroused,0,Positive,False,0,0.322528,dinov2,0.362124,1,False,Low,sad,Negative,0.0,0.0,,False,False,False,track2_0683,0.362124,aroused->sad,hold,insufficient_v21_evidence,0.307926,hold
dinov2,Low,content,0,Positive,False,20,0.342941,dinov2,0.359053,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0381,0.359053,content->calm,hold,insufficient_v21_evidence,0.306488,hold
public_clean,Low,calm,0,Positive,False,43,0.439573,,0.0,0,False,Low,content,Positive,0.0,0.439573,,True,True,True,track2_0469,0.439573,calm->content,hold,insufficient_v21_evidence,0.305509,hold
clip,Low,calm,0,Positive,False,0,0.323261,clip,0.358825,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0538,0.358825,calm->tired,hold,insufficient_v21_evidence,0.304686,hold
clip,High,aroused,0,Positive,False,1,0.341096,clip,0.357342,1,False,High,excited,Positive,0.0,0.0,,True,True,True,track2_0372,0.357342,aroused->excited,hold,insufficient_v21_evidence,0.30463,hold
dinov2,Low,content,0,Positive,False,20,0.339215,dinov2,0.357372,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0503,0.357372,content->calm,hold,insufficient_v21_evidence,0.304509,hold
dinov2,Low,content,0,Positive,False,0,0.327863,dinov2,0.357596,1,False,High,happy,Positive,0.0,0.0,,False,False,True,track2_0367,0.357596,content->happy,hold,insufficient_v21_evidence,0.303825,hold
public_clean,Low,calm,0,Positive,False,43,0.437541,,0.0,0,False,Low,content,Positive,0.0,0.437541,,True,True,True,track2_0798,0.437541,calm->content,hold,insufficient_v21_evidence,0.303172,hold
dinov2,High,alarmed,0,Negative,False,0,0.327918,dinov2,0.356308,1,False,High,happy,Positive,0.0,0.0,,True,False,False,track2_0732,0.356308,alarmed->happy,hold,insufficient_v21_evidence,0.302541,hold
dinov2,Low,calm,0,Positive,False,0,0.350837,dinov2,0.354472,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0654,0.354472,calm->bored,hold,insufficient_v21_evidence,0.302539,hold
clip,Low,calm,0,Positive,False,0,0.338808,clip,0.355049,1,False,High,happy,Positive,0.0,0.0,,False,False,True,track2_0360,0.355049,calm->happy,hold,insufficient_v21_evidence,0.302154,hold
dinov2,High,alarmed,0,Negative,False,0,0.345063,dinov2,0.354076,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0912,0.354076,alarmed->annoyed,hold,insufficient_v21_evidence,0.301681,hold
siglip2,High,excited,0,Positive,False,0,0.337256,siglip2,0.354298,1,False,Low,content,Positive,0.0,0.0,,False,False,True,track2_0449,0.354298,excited->content,hold,insufficient_v21_evidence,0.301278,hold
dinov2,High,excited,0,Positive,False,0,0.316507,dinov2,0.355662,1,False,Low,content,Positive,0.0,0.0,,False,False,True,track2_0003,0.355662,excited->content,hold,insufficient_v21_evidence,0.300983,hold
dinov2,Low,calm,0,Positive,False,0,0.321911,dinov2,0.354325,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0385,0.354325,calm->bored,hold,insufficient_v21_evidence,0.300078,hold
dinov2,Low,calm,0,Positive,False,0,0.34278,dinov2,0.352168,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0286,0.352168,calm->bored,hold,insufficient_v21_evidence,0.29959,hold
clip,High,aroused,0,Positive,False,1,0.338506,clip,0.350789,1,False,High,excited,Positive,0.0,0.0,,True,True,True,track2_0180,0.350789,aroused->excited,hold,insufficient_v21_evidence,0.297869,hold
clip,High,alarmed,0,Negative,False,0,0.337321,clip,0.348841,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0548,0.348841,alarmed->excited,hold,insufficient_v21_evidence,0.295827,hold
dinov2,Low,bored,0,Negative,False,0,0.314721,dinov2,0.349957,1,False,High,aroused,Positive,0.0,0.0,,False,False,False,track2_0273,0.349957,bored->aroused,hold,insufficient_v21_evidence,0.295135,hold
siglip2,High,aroused,0,Positive,False,1,0.320376,siglip2,0.347973,1,False,High,excited,Positive,0.0,0.0,,True,True,True,track2_0523,0.347973,aroused->excited,hold,insufficient_v21_evidence,0.293603,hold
public_clean,Low,calm,0,Positive,False,43,0.428067,,0.0,0,False,Low,content,Positive,0.0,0.428067,,True,True,True,track2_0419,0.428067,calm->content,hold,insufficient_v21_evidence,0.292277,hold
clip,High,aroused,0,Positive,False,0,0.314883,clip,0.346589,1,False,Low,bored,Negative,0.0,0.0,,False,False,False,track2_0940,0.346589,aroused->bored,hold,insufficient_v21_evidence,0.29178,hold
dinov2,Low,calm,0,Positive,False,0,0.332062,dinov2,0.344561,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0701,0.344561,calm->aroused,hold,insufficient_v21_evidence,0.291126,hold
dinov2,Low,bored,0,Negative,False,0,0.33029,dinov2,0.344645,1,False,Low,tired,Negative,0.0,0.0,,True,True,True,track2_0619,0.344645,bored->tired,hold,insufficient_v21_evidence,0.291068,hold
clip,Low,tired,0,Negative,False,3,0.340993,clip,0.342383,1,False,Low,sad,Negative,0.0,0.0,,True,True,True,track2_0747,0.342383,tired->sad,hold,insufficient_v21_evidence,0.289662,hold
siglip2,Low,tired,0,Negative,False,0,0.321947,siglip2,0.343735,1,False,High,frustrated,Negative,0.0,0.0,,False,False,True,track2_0596,0.343735,tired->frustrated,hold,insufficient_v21_evidence,0.289491,hold
dinov2,High,alarmed,0,Negative,False,0,0.317383,dinov2,0.343741,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0548,0.343741,alarmed->aroused,hold,insufficient_v21_evidence,0.289132,hold
clip,Low,calm,0,Positive,False,0,0.323713,clip,0.34177,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0162,0.34177,calm->tired,hold,insufficient_v21_evidence,0.287667,hold
dinov2,Low,tired,0,Negative,False,0,0.326801,dinov2,0.341339,1,False,Low,content,Positive,0.0,0.0,,True,False,False,track2_0031,0.341339,tired->content,hold,insufficient_v21_evidence,0.287483,hold
clip,Low,tired,0,Negative,False,0,0.302038,clip,0.342308,1,False,High,frustrated,Negative,0.0,0.0,,False,False,True,track2_0857,0.342308,tired->frustrated,hold,insufficient_v21_evidence,0.286471,hold
siglip2,Low,bored,0,Negative,False,0,0.32573,siglip2,0.336056,1,False,Low,content,Positive,0.0,0.0,,True,False,False,track2_0848,0.336056,bored->content,hold,insufficient_v21_evidence,0.282114,hold
dinov2,Low,tired,0,Negative,False,0,0.307578,dinov2,0.337259,1,False,Low,content,Positive,0.0,0.0,,True,False,False,track2_0977,0.337259,tired->content,hold,insufficient_v21_evidence,0.281865,hold
dinov2,Low,sad,0,Negative,False,0,0.315911,dinov2,0.336509,1,False,Low,content,Positive,0.0,0.0,,True,False,False,track2_0352,0.336509,sad->content,hold,insufficient_v21_evidence,0.281782,hold
dinov2,Low,calm,0,Positive,False,0,0.313085,dinov2,0.333591,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0350,0.333591,calm->annoyed,hold,insufficient_v21_evidence,0.278638,hold
dinov2,High,frustrated,0,Negative,False,0,0.301499,dinov2,0.33204,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0247,0.33204,frustrated->annoyed,hold,insufficient_v21_evidence,0.27616,hold
dinov2,Low,calm,0,Positive,False,0,0.307322,dinov2,0.330916,1,False,High,excited,Positive,0.0,0.0,,False,False,True,track2_0731,0.330916,calm->excited,hold,insufficient_v21_evidence,0.275502,hold
clip,High,frustrated,0,Negative,False,0,0.312234,clip,0.329968,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0018,0.329968,frustrated->annoyed,hold,insufficient_v21_evidence,0.274947,hold
dinov2,Low,calm,0,Positive,False,43,0.324629,dinov2,0.328289,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0918,0.328289,calm->content,hold,insufficient_v21_evidence,0.274259,hold
clip,Low,calm,0,Positive,False,0,0.299416,clip,0.329989,1,False,High,frustrated,Negative,0.0,0.0,,False,False,False,track2_0796,0.329989,calm->frustrated,hold,insufficient_v21_evidence,0.273942,hold
clip,High,annoyed,0,Negative,False,0,0.312928,clip,0.328591,1,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0907,0.328591,annoyed->calm,hold,insufficient_v21_evidence,0.273625,hold
clip,Low,content,0,Positive,False,0,0.300305,clip,0.328335,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0219,0.328335,content->annoyed,hold,insufficient_v21_evidence,0.272359,hold
clip,High,frustrated,0,Negative,False,0,0.307462,clip,0.327391,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0962,0.327391,frustrated->aroused,hold,insufficient_v21_evidence,0.271988,hold
dinov2,Low,content,0,Positive,False,0,0.312051,dinov2,0.326692,1,False,High,happy,Positive,0.0,0.0,,False,False,True,track2_0778,0.326692,content->happy,hold,insufficient_v21_evidence,0.271656,hold
dinov2,High,excited,0,Positive,False,0,0.30312,dinov2,0.326495,1,False,High,alarmed,Negative,0.0,0.0,,True,False,False,track2_0554,0.326495,excited->alarmed,hold,insufficient_v21_evidence,0.270745,hold
siglip2,High,frustrated,0,Negative,False,0,0.303215,siglip2,0.326081,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0708,0.326081,frustrated->bored,hold,insufficient_v21_evidence,0.270338,hold
clip,High,alarmed,0,Negative,False,0,0.297863,clip,0.32625,1,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0364,0.32625,alarmed->calm,hold,insufficient_v21_evidence,0.270079,hold
clip,High,alarmed,0,Negative,False,0,0.290962,clip,0.325988,1,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0476,0.325988,alarmed->calm,hold,insufficient_v21_evidence,0.269265,hold
clip,Low,calm,0,Positive,False,0,0.296238,clip,0.325201,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0506,0.325201,calm->annoyed,hold,insufficient_v21_evidence,0.2689,hold
clip,High,annoyed,0,Negative,False,0,0.30974,clip,0.323898,1,False,Low,content,Positive,0.0,0.0,,False,False,False,track2_0336,0.323898,annoyed->content,hold,insufficient_v21_evidence,0.268677,hold
clip,Low,tired,0,Negative,False,0,0.292145,clip,0.322586,1,False,Low,bored,Negative,0.0,0.0,,True,True,True,track2_0450,0.322586,tired->bored,hold,insufficient_v21_evidence,0.265958,hold
clip,Low,content,0,Positive,False,0,0.288519,clip,0.321654,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0127,0.321654,content->annoyed,hold,insufficient_v21_evidence,0.264736,hold
dinov2,Low,sad,0,Negative,False,0,0.304992,dinov2,0.320102,1,False,Low,bored,Negative,0.0,0.0,,True,True,True,track2_0420,0.320102,sad->bored,hold,insufficient_v21_evidence,0.264501,hold
dinov2,High,annoyed,0,Negative,False,0,0.308613,dinov2,0.318116,1,False,Low,content,Positive,0.0,0.0,,False,False,False,track2_0789,0.318116,annoyed->content,hold,insufficient_v21_evidence,0.262805,hold
clip,Low,sad,0,Negative,False,0,0.290917,clip,0.318224,1,False,Low,content,Positive,0.0,0.0,,True,False,False,track2_0420,0.318224,sad->content,hold,insufficient_v21_evidence,0.261497,hold
dinov2,Low,sad,0,Negative,False,0,0.294021,dinov2,0.317096,1,False,Low,content,Positive,0.0,0.0,,True,False,False,track2_0811,0.317096,sad->content,hold,insufficient_v21_evidence,0.260618,hold
dinov2,High,frustrated,0,Negative,False,0,0.295742,dinov2,0.316537,1,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0520,0.316537,frustrated->calm,hold,insufficient_v21_evidence,0.260196,hold
dinov2,Low,glad,0,Positive,False,0,0.300027,dinov2,0.315174,1,False,High,alarmed,Negative,0.0,0.0,,False,False,False,track2_0237,0.315174,glad->alarmed,hold,insufficient_v21_evidence,0.259176,hold
clip,Low,content,0,Positive,False,5,0.311141,clip,0.312196,1,False,Low,glad,Positive,0.0,0.0,,True,True,True,track2_0782,0.312196,content->glad,hold,insufficient_v21_evidence,0.257087,hold
dinov2,Low,calm,0,Positive,False,0,0.301925,dinov2,0.312101,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0834,0.312101,calm->sad,hold,insufficient_v21_evidence,0.256255,hold
dinov2,Low,calm,0,Positive,False,43,0.305272,dinov2,0.311206,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0879,0.311206,calm->content,hold,insufficient_v21_evidence,0.255628,hold
clip,Low,calm,0,Positive,False,0,0.277309,clip,0.313369,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0954,0.313369,calm->tired,hold,insufficient_v21_evidence,0.255554,hold
clip,Low,content,0,Positive,False,0,0.290056,clip,0.312159,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0532,0.312159,content->bored,hold,insufficient_v21_evidence,0.255363,hold
dinov2,Low,bored,0,Negative,False,1,0.3079,dinov2,0.310603,1,False,Low,sad,Negative,0.0,0.0,,True,True,True,track2_0113,0.310603,bored->sad,hold,insufficient_v21_evidence,0.255235,hold
clip,Low,calm,0,Positive,False,0,0.280597,clip,0.309669,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0238,0.309669,calm->tired,hold,insufficient_v21_evidence,0.252117,hold
dinov2,Low,calm,0,Positive,False,0,0.295747,dinov2,0.307121,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0577,0.307121,calm->aroused,hold,insufficient_v21_evidence,0.250781,hold
clip,Low,sad,0,Negative,False,0,0.298047,clip,0.30676,1,False,High,aroused,Positive,0.0,0.0,,False,False,False,track2_0750,0.30676,sad->aroused,hold,insufficient_v21_evidence,0.250604,hold
clip,High,alarmed,0,Negative,False,0,0.291276,clip,0.307187,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0732,0.307187,alarmed->excited,hold,insufficient_v21_evidence,0.250489,hold
dinov2,High,aroused,0,Positive,False,0,0.282837,dinov2,0.307366,1,False,Low,calm,Positive,0.0,0.0,,False,False,True,track2_0523,0.307366,aroused->calm,hold,insufficient_v21_evidence,0.249993,hold
dinov2,Low,calm,0,Positive,False,0,0.301952,dinov2,0.305011,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0078,0.305011,calm->aroused,hold,insufficient_v21_evidence,0.249167,hold
clip,Low,content,0,Positive,False,0,0.2841,clip,0.305853,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0133,0.305853,content->aroused,hold,insufficient_v21_evidence,0.248581,hold
dinov2,High,alarmed,0,Negative,False,0,0.286285,dinov2,0.305605,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0714,0.305605,alarmed->bored,hold,insufficient_v21_evidence,0.248508,hold
dinov2,Low,calm,0,Positive,False,0,0.283767,dinov2,0.30502,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0388,0.30502,calm->bored,hold,insufficient_v21_evidence,0.247721,hold
dinov2,Low,content,0,Positive,False,20,0.284884,dinov2,0.30143,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0035,0.30143,content->calm,hold,insufficient_v21_evidence,0.244221,hold
siglip2,Low,glad,0,Positive,False,0,0.27551,siglip2,0.301766,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0913,0.301766,glad->aroused,hold,insufficient_v21_evidence,0.243807,hold
siglip2,Low,calm,0,Positive,False,0,0.286827,siglip2,0.300498,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0713,0.300498,calm->aroused,hold,insufficient_v21_evidence,0.243444,hold
clip,High,alarmed,0,Negative,False,0,0.270303,clip,0.3018,1,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0106,0.3018,alarmed->calm,hold,insufficient_v21_evidence,0.243424,hold
dinov2,Low,calm,0,Positive,False,0,0.284313,dinov2,0.299687,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0568,0.299687,calm->bored,hold,insufficient_v21_evidence,0.242432,hold
dinov2,Low,calm,0,Positive,False,0,0.274939,dinov2,0.2991,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0375,0.2991,calm->annoyed,hold,insufficient_v21_evidence,0.241095,hold
clip,High,aroused,0,Positive,False,0,0.277266,clip,0.29831,1,False,High,frustrated,Negative,0.0,0.0,,True,False,False,track2_0203,0.29831,aroused->frustrated,hold,insufficient_v21_evidence,0.240491,hold
dinov2,High,annoyed,0,Negative,False,0,0.277466,dinov2,0.297488,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0511,0.297488,annoyed->excited,hold,insufficient_v21_evidence,0.239685,hold
clip,High,alarmed,0,Negative,False,0,0.269501,clip,0.298115,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0423,0.298115,alarmed->excited,hold,insufficient_v21_evidence,0.239675,hold
siglip2,High,frustrated,0,Negative,False,0,0.293324,siglip2,0.293745,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0348,0.293745,frustrated->annoyed,hold,insufficient_v21_evidence,0.237211,hold
siglip2,Low,calm,0,Positive,False,0,0.281012,siglip2,0.294431,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0783,0.294431,calm->tired,hold,insufficient_v21_evidence,0.236912,hold
dinov2,Low,content,0,Positive,False,0,0.28882,dinov2,0.293166,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0820,0.293166,content->bored,hold,insufficient_v21_evidence,0.236272,hold
dinov2,Low,bored,0,Negative,False,0,0.278158,dinov2,0.290863,1,False,Low,content,Positive,0.0,0.0,,True,False,False,track2_0835,0.290863,bored->content,hold,insufficient_v21_evidence,0.233116,hold
dinov2,Low,content,0,Positive,False,0,0.278879,dinov2,0.290701,1,False,High,happy,Positive,0.0,0.0,,False,False,True,track2_0971,0.290701,content->happy,hold,insufficient_v21_evidence,0.233011,hold
"public_clean,public_inclusive",Low,tired,0,Negative,False,0,0.375368,,0.0,0,False,Low,calm,Positive,0.0,0.375368,,True,False,False,track2_0331,0.375368,tired->calm,hold,insufficient_v21_evidence,0.231673,hold
clip,Low,calm,0,Positive,False,0,0.268141,clip,0.289024,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0138,0.289024,calm->annoyed,hold,insufficient_v21_evidence,0.230475,hold
dinov2,Low,content,0,Positive,False,0,0.273051,dinov2,0.286618,1,False,High,frustrated,Negative,0.0,0.0,,False,False,False,track2_0379,0.286618,content->frustrated,hold,insufficient_v21_evidence,0.228462,hold
clip,High,alarmed,0,Negative,False,0,0.278256,clip,0.286098,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0989,0.286098,alarmed->bored,hold,insufficient_v21_evidence,0.228358,hold
clip,High,alarmed,0,Negative,False,0,0.274502,clip,0.285696,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0921,0.285696,alarmed->bored,hold,insufficient_v21_evidence,0.227656,hold
dinov2,Low,calm,0,Positive,False,0,0.281419,dinov2,0.284371,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0460,0.284371,calm->bored,hold,insufficient_v21_evidence,0.226885,hold
clip,Low,sad,0,Negative,False,0,0.279571,clip,0.284038,1,False,Low,bored,Negative,0.0,0.0,,True,True,True,track2_0891,0.284038,sad->bored,hold,insufficient_v21_evidence,0.226404,hold
clip,High,frustrated,0,Negative,False,0,0.280778,clip,0.283886,1,False,Low,content,Positive,0.0,0.0,,False,False,False,track2_0621,0.283886,frustrated->content,hold,insufficient_v21_evidence,0.226348,hold
dinov2,Low,content,0,Positive,False,0,0.275845,dinov2,0.284,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0790,0.284,content->annoyed,hold,insufficient_v21_evidence,0.226068,hold
dinov2,Low,calm,0,Positive,False,0,0.265351,dinov2,0.283741,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0763,0.283741,calm->annoyed,hold,insufficient_v21_evidence,0.224969,hold
clip,High,alarmed,0,Negative,False,0,0.267166,clip,0.283409,1,False,Low,tired,Negative,0.0,0.0,,False,False,True,track2_0586,0.283409,alarmed->tired,hold,insufficient_v21_evidence,0.224782,hold
clip,Low,calm,0,Positive,False,0,0.276716,clip,0.281212,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0079,0.281212,calm->tired,hold,insufficient_v21_evidence,0.223349,hold
clip,High,frustrated,0,Negative,False,0,0.269732,clip,0.281644,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0247,0.281644,frustrated->bored,hold,insufficient_v21_evidence,0.223223,hold
dinov2,Low,calm,0,Positive,False,43,0.263465,dinov2,0.281868,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0353,0.281868,calm->content,hold,insufficient_v21_evidence,0.222945,hold
clip,High,alarmed,0,Negative,False,0,0.267162,clip,0.28116,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0878,0.28116,alarmed->bored,hold,insufficient_v21_evidence,0.222533,hold
clip,Low,calm,0,Positive,False,0,0.266221,clip,0.280695,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0015,0.280695,calm->sad,hold,insufficient_v21_evidence,0.221993,hold
dinov2,Low,sad,0,Negative,False,1,0.257454,dinov2,0.280398,1,False,Low,tired,Negative,0.0,0.0,,True,True,True,track2_0693,0.280398,sad->tired,hold,insufficient_v21_evidence,0.220994,hold
siglip2,Low,calm,0,Positive,False,0,0.271687,siglip2,0.278903,1,False,High,frustrated,Negative,0.0,0.0,,False,False,False,track2_0976,0.278903,calm->frustrated,hold,insufficient_v21_evidence,0.220638,hold
dinov2,High,aroused,0,Positive,False,0,0.267072,dinov2,0.27926,1,False,Low,bored,Negative,0.0,0.0,,False,False,False,track2_0095,0.27926,aroused->bored,hold,insufficient_v21_evidence,0.220626,hold
dinov2,High,alarmed,0,Negative,False,0,0.25481,dinov2,0.278292,1,False,High,happy,Positive,0.0,0.0,,True,False,False,track2_0923,0.278292,alarmed->happy,hold,insufficient_v21_evidence,0.218677,hold
dinov2,Low,glad,0,Positive,False,0,0.272247,dinov2,0.276377,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0643,0.276377,glad->aroused,hold,insufficient_v21_evidence,0.218157,hold
dinov2,Low,calm,0,Positive,False,0,0.252007,dinov2,0.277816,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0414,0.277816,calm->tired,hold,insufficient_v21_evidence,0.217977,hold
dinov2,High,frustrated,0,Negative,False,0,0.269138,dinov2,0.27545,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0348,0.27545,frustrated->bored,hold,insufficient_v21_evidence,0.216981,hold
clip,High,annoyed,0,Negative,False,0,0.256572,clip,0.273881,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0825,0.273881,annoyed->aroused,hold,insufficient_v21_evidence,0.214407,hold
clip,Low,calm,0,Positive,False,43,0.27003,clip,0.272638,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0409,0.272638,calm->content,hold,insufficient_v21_evidence,0.21424,hold
clip,Low,sad,0,Negative,False,0,0.267143,clip,0.271738,1,False,High,excited,Positive,0.0,0.0,,False,False,False,track2_0693,0.271738,sad->excited,hold,insufficient_v21_evidence,0.213109,hold
public_inclusive,Low,calm,0,Positive,False,43,0.357692,,0.0,0,False,Low,content,Positive,0.0,0.357692,,True,True,True,track2_0126,0.357692,calm->content,hold,insufficient_v21_evidence,0.211346,hold
clip,Low,calm,0,Positive,False,0,0.24935,clip,0.270931,1,False,High,excited,Positive,0.0,0.0,,False,False,True,track2_0375,0.270931,calm->excited,hold,insufficient_v21_evidence,0.210879,hold
"public_clean,public_inclusive",High,excited,0,Positive,False,0,0.354986,,0.0,0,False,High,alarmed,Negative,0.0,0.354986,,True,False,False,track2_0590,0.354986,excited->alarmed,hold,insufficient_v21_evidence,0.208234,hold
"public_clean,public_inclusive",Low,content,0,Positive,False,20,0.354551,,0.0,0,False,Low,calm,Positive,0.0,0.354551,,True,True,True,track2_0017,0.354551,content->calm,hold,insufficient_v21_evidence,0.207734,hold
